Date,LTC-USD
2024-08-01,69.56616973876953
2024-08-02,64.99111938476562
2024-08-03,64.6042251586914
2024-08-04,62.396121978759766
2024-08-05,56.21337890625
2024-08-06,58.263362884521484
2024-08-07,55.983909606933594
2024-08-08,61.22355270385742
2024-08-09,60.74286651611328
2024-08-10,61.17485427856445
2024-08-11,59.70698165893555
2024-08-12,61.4669075012207
2024-08-13,63.41337966918945
2024-08-14,64.01732635498047
2024-08-15,65.27692413330078
2024-08-16,66.56855773925781
2024-08-17,67.58361053466797
2024-08-18,66.38336181640625
2024-08-19,66.36810302734375
2024-08-20,64.48001098632812
2024-08-21,64.28144836425781
2024-08-22,63.83037567138672
2024-08-23,66.20084381103516
2024-08-24,66.57865905761719
2024-08-25,64.84695434570312
2024-08-26,63.17496109008789
2024-08-27,60.463035583496094
2024-08-28,61.802040100097656
2024-08-29,62.483680725097656
2024-08-30,64.97552490234375
2024-08-31,65.05883026123047
2024-09-01,63.52634048461914
2024-09-02,65.30899810791016
2024-09-03,64.42266845703125
2024-09-04,65.4273452758789
2024-09-05,66.08258056640625
2024-09-06,63.00200653076172
2024-09-07,62.0865592956543
2024-09-08,60.89545440673828
2024-09-09,61.419647216796875
2024-09-10,61.54644775390625
2024-09-11,62.18716812133789
2024-09-12,62.84511947631836
2024-09-13,64.97948455810547
2024-09-14,65.97522735595703
2024-09-15,63.336692810058594
2024-09-16,62.58589172363281
2024-09-17,63.743194580078125
2024-09-18,64.7613296508789
2024-09-19,65.44454193115234
2024-09-20,65.278564453125
2024-09-21,66.94282531738281
2024-09-22,68.59842681884766
2024-09-23,67.02490234375
2024-09-24,66.72038269042969
2024-09-25,66.58809661865234
2024-09-26,68.518310546875
2024-09-27,71.18820190429688
2024-09-28,70.00396728515625
2024-09-29,69.31442260742188
2024-09-30,66.82044982910156
2024-10-01,63.4249382019043
2024-10-02,62.95425796508789
2024-10-03,63.45410919189453
2024-10-04,64.94314575195312
2024-10-05,66.27214813232422
2024-10-06,67.06830596923828
2024-10-07,64.7729721069336
2024-10-08,65.64762878417969
2024-10-09,64.54893493652344
2024-10-10,64.24361419677734
2024-10-11,65.5048828125
2024-10-12,66.21168518066406
2024-10-13,64.75692749023438
2024-10-14,66.8058853149414
2024-10-15,70.87361145019531
2024-10-16,70.07020568847656
2024-10-17,72.74100494384766
2024-10-18,73.12972259521484
2024-10-19,74.8765640258789
2024-10-20,74.31231689453125
2024-10-21,70.72498321533203
2024-10-22,69.92845916748047
2024-10-23,70.15641784667969
2024-10-24,71.08497619628906
2024-10-25,68.6461181640625
2024-10-26,68.39888000488281
2024-10-27,71.07989501953125
2024-10-28,70.71797180175781
2024-10-29,73.9776611328125
2024-10-30,71.84062194824219
2024-10-31,69.20464324951172
2024-11-01,70.20695495605469
2024-11-02,69.12836456298828
2024-11-03,66.91110229492188
2024-11-04,65.49251556396484
2024-11-05,65.44047546386719
2024-11-06,71.02344512939453
2024-11-07,71.49371337890625
2024-11-08,72.8046875
2024-11-09,74.06351470947266
2024-11-10,76.52312469482422
2024-11-11,80.11939239501953
2024-11-12,76.93087005615234
2024-11-13,75.44751739501953
2024-11-14,82.06620025634766
2024-11-15,83.69956970214844
2024-11-16,95.32144927978516
2024-11-17,87.05650329589844
2024-11-18,89.17768859863281
2024-11-19,86.82052612304688
2024-11-20,83.3709487915039
2024-11-21,89.53834533691406
2024-11-22,92.07102966308594
2024-11-23,99.39119720458984
2024-11-24,96.94950866699219
2024-11-25,92.36376190185547
2024-11-26,93.04487609863281
2024-11-27,97.27632141113281
2024-11-28,95.66030883789062
2024-11-29,104.0356674194336
2024-11-30,102.66780853271484
2024-12-01,119.86519622802734
2024-12-02,133.26751708984375
2024-12-03,131.7918701171875
2024-12-04,134.2473907470703
2024-12-05,135.2897186279297
2024-12-06,136.23870849609375
2024-12-07,133.84982299804688
2024-12-08,135.17453002929688
2024-12-09,110.84188079833984
2024-12-10,109.8656997680664
2024-12-11,117.5313949584961
2024-12-12,119.2668685913086
2024-12-13,124.18070983886719
2024-12-14,118.18441772460938
2024-12-15,121.13903045654297
2024-12-16,118.15115356445312
2024-12-17,124.76040649414062
2024-12-18,108.54095458984375
2024-12-19,99.68569946289062
2024-12-20,101.36201477050781
2024-12-21,101.46427154541016
2024-12-22,99.56405639648438
2024-12-23,106.53765869140625
2024-12-24,108.32437896728516
2024-12-25,109.57795715332031
2024-12-26,102.14167785644531
2024-12-27,100.31396484375
2024-12-28,100.58467864990234
2024-12-29,98.27505493164062
2024-12-30,99.30921936035156
2024-12-31,103.06851196289062
2025-01-01,104.81208801269531
2025-01-02,105.0898208618164
2025-01-03,112.68724822998047
2025-01-04,111.16759490966797
2025-01-05,115.46582794189453
2025-01-06,114.01073455810547
2025-01-07,102.8379898071289
2025-01-08,101.49867248535156
2025-01-09,102.26554870605469
2025-01-10,104.01673126220703
2025-01-11,104.37470245361328
2025-01-12,102.35240936279297
2025-01-13,98.4621810913086
2025-01-14,102.41368865966797
2025-01-15,117.21080017089844
2025-01-16,124.29759216308594
2025-01-17,136.990234375
2025-01-18,125.40595245361328
2025-01-19,115.33399963378906
2025-01-20,118.42407989501953
2025-01-21,118.90388488769531
2025-01-22,115.24545288085938
2025-01-23,116.507568359375
2025-01-24,118.69554138183594
2025-01-25,123.98307037353516
2025-01-26,117.20661163330078
2025-01-27,114.8987045288086
2025-01-28,110.22003173828125
2025-01-29,115.69033813476562
2025-01-30,129.91165161132812
2025-01-31,128.01290893554688
2025-02-01,118.91510772705078
2025-02-02,109.48184204101562
2025-02-03,106.95282745361328
2025-02-04,101.45013427734375
2025-02-05,103.3876953125
2025-02-06,101.6890869140625
2025-02-07,103.2164077758789
2025-02-08,104.68509674072266
2025-02-09,107.45870208740234
2025-02-10,120.08202362060547
2025-02-11,119.69583129882812
2025-02-12,122.0439224243164
2025-02-13,126.31777954101562
2025-02-14,125.12673950195312
2025-02-15,133.84043884277344
2025-02-16,125.55438232421875
2025-02-17,122.30784606933594
2025-02-18,129.49008178710938
2025-02-19,135.21470642089844
2025-02-20,130.60191345214844
2025-02-21,128.05027770996094
2025-02-22,126.0592269897461
2025-02-23,129.94187927246094
2025-02-24,114.46142578125
2025-02-25,114.61450958251953
2025-02-26,124.62174224853516
2025-02-27,126.77029418945312
2025-02-28,127.96198272705078
2025-03-01,124.26994323730469
2025-03-02,127.49488830566406
2025-03-03,109.94983673095703
2025-03-04,103.70933532714844
2025-03-05,104.7320785522461
2025-03-06,103.39810180664062
2025-03-07,103.48184204101562
2025-03-08,102.25264739990234
2025-03-09,94.47103881835938
2025-03-10,87.55799102783203
2025-03-11,90.33271789550781
2025-03-12,91.48965454101562
2025-03-13,88.03050231933594
2025-03-14,91.33390808105469
2025-03-15,92.5405502319336
2025-03-16,90.34935760498047
2025-03-17,92.36361694335938
2025-03-18,90.08269500732422
2025-03-19,94.05044555664062
2025-03-20,93.28262329101562
2025-03-21,90.93335723876953
2025-03-22,91.2575454711914
2025-03-23,91.41535186767578
2025-03-24,93.67450714111328
2025-03-25,94.44954681396484
2025-03-26,92.33674621582031
2025-03-27,92.82347869873047
2025-03-28,87.3966293334961
2025-03-29,85.4487533569336
2025-03-30,86.00347137451172
2025-03-31,83.03350067138672
2025-04-01,84.48882293701172
2025-04-02,81.75888061523438
2025-04-03,83.32506561279297
2025-04-04,84.417724609375
2025-04-05,82.71145629882812
2025-04-06,70.42854309082031
2025-04-07,70.96516418457031
2025-04-08,69.09323120117188
2025-04-09,76.0118179321289
2025-04-10,73.7248306274414
2025-04-11,76.21421813964844
2025-04-12,78.596923828125
2025-04-13,77.78424835205078
2025-04-14,77.07643127441406
2025-04-15,75.40563201904297
2025-04-16,74.3116455078125
2025-04-17,74.88020324707031
2025-04-18,75.9880599975586
2025-04-19,76.12681579589844
2025-04-20,77.74858856201172
2025-04-21,78.04727935791016
2025-04-22,83.4083023071289
2025-04-23,83.22515106201172
2025-04-24,84.3316879272461
2025-04-25,86.32804107666016
2025-04-26,87.1067886352539
2025-04-27,85.53465270996094
2025-04-28,85.73147583007812
2025-04-29,85.47164916992188
2025-04-30,83.51346588134766
2025-05-01,88.9256362915039
2025-05-02,87.99943542480469
2025-05-03,86.67216491699219
2025-05-04,85.02394104003906
2025-05-05,83.37004852294922
2025-05-06,91.86149597167969
2025-05-07,89.44876098632812
2025-05-08,94.70175170898438
2025-05-09,100.44050598144531
2025-05-10,105.24385070800781
2025-05-11,99.97394561767578
2025-05-12,103.92964935302734
2025-05-13,103.55943298339844
2025-05-14,101.12409210205078
2025-05-15,99.14827728271484
2025-05-16,99.47583770751953
2025-05-17,96.2911376953125
2025-05-18,101.17874145507812
2025-05-19,98.34387969970703
2025-05-20,94.39929962158203
2025-05-21,97.26056671142578
2025-05-22,100.28231811523438
2025-05-23,95.1402816772461
2025-05-24,95.6858901977539
2025-05-25,95.6577377319336
2025-05-26,95.00921630859375
2025-05-27,95.96477508544922
2025-05-28,95.30498504638672
2025-05-29,93.08880615234375
2025-05-30,85.6614990234375
2025-05-31,87.12788391113281
2025-06-01,88.38945770263672
2025-06-02,89.64005279541016
2025-06-03,89.56200408935547
2025-06-04,88.08499145507812
2025-06-05,83.7460708618164
2025-06-06,87.25169372558594
2025-06-07,88.37530517578125
2025-06-08,87.25794219970703
2025-06-09,90.76110076904297
2025-06-10,93.2669906616211
2025-06-11,91.57585144042969
2025-06-12,86.45230865478516
2025-06-13,86.54266357421875
2025-06-14,85.25419616699219
2025-06-15,86.32762145996094
2025-06-16,86.84630584716797
2025-06-17,84.34707641601562
2025-06-18,85.06647491455078
2025-06-19,85.12791442871094
2025-06-20,82.895751953125
2025-06-21,80.11610412597656
2025-06-22,80.13804626464844
2025-06-23,85.1222915649414
2025-06-24,84.8034439086914
2025-06-25,84.66546630859375
2025-06-26,84.28509521484375
2025-06-27,84.83246612548828
2025-06-28,86.3045883178711
2025-06-29,87.99116516113281
2025-06-30,85.98348236083984
2025-07-01,83.24486541748047
2025-07-02,87.3050537109375
2025-07-03,89.00467681884766
2025-07-04,86.86906433105469
2025-07-05,87.51638793945312
2025-07-06,87.3949203491211
2025-07-07,86.0885238647461
2025-07-08,87.68562316894531
2025-07-09,90.69892883300781
2025-07-10,94.80078125
2025-07-11,94.24921417236328
2025-07-12,92.77886199951172
2025-07-13,94.6480712890625
2025-07-14,95.56168365478516
2025-07-15,96.32420349121094
2025-07-16,97.50311279296875
2025-07-17,101.6133804321289
2025-07-18,101.67029571533203
2025-07-19,113.44483947753906
2025-07-20,116.86455535888672
2025-07-21,115.85136413574219
2025-07-22,119.72321319580078
2025-07-23,112.19160461425781
2025-07-24,112.31222534179688
2025-07-25,113.81566619873047
2025-07-26,113.98574829101562
2025-07-27,114.80377197265625
2025-07-28,108.59437561035156
2025-07-29,108.53234100341797
2025-07-30,110.53424835205078
2025-07-31,106.22357177734375
2025-08-01,106.64380645751953
2025-08-02,106.23706817626953
2025-08-03,110.4697265625
2025-08-04,121.20524597167969
2025-08-05,120.26901245117188
2025-08-06,119.29515075683594
2025-08-07,122.7258071899414
2025-08-08,123.87100982666016
2025-08-09,120.42219543457031
2025-08-10,123.7939453125
2025-08-11,120.28968811035156
2025-08-12,130.46371459960938
2025-08-13,130.97703552246094
2025-08-14,121.29955291748047
2025-08-15,119.047119140625
2025-08-16,120.94686889648438
2025-08-17,120.84668731689453
2025-08-18,117.70344543457031
2025-08-19,112.48564147949219
2025-08-20,116.02650451660156
2025-08-21,114.64163970947266
2025-08-22,122.79264068603516
2025-08-23,121.34606170654297
2025-08-24,118.19590759277344
2025-08-25,109.44448852539062
2025-08-26,113.49969482421875
2025-08-27,112.13909912109375
2025-08-28,113.75818634033203
2025-08-29,109.91402435302734
2025-08-30,110.81029510498047
2025-08-31,108.90846252441406
2025-09-01,108.54405212402344
2025-09-02,111.67447662353516
2025-09-03,112.95296478271484
2025-09-04,111.09365844726562
2025-09-05,112.10284423828125
2025-09-06,112.16635131835938
2025-09-07,115.02294158935547
2025-09-08,112.71385192871094
2025-09-09,111.94290924072266
2025-09-10,117.56956481933594
2025-09-11,115.86506652832031
2025-09-12,118.1546859741211
2025-09-13,119.29096221923828
2025-09-14,115.20269775390625
2025-09-15,113.78031158447266
2025-09-16,115.03520202636719
2025-09-17,117.03031921386719
2025-09-18,118.26287078857422
2025-09-19,114.12752532958984
2025-09-20,113.96715545654297
2025-09-21,114.11297607421875
2025-09-22,105.81873321533203
2025-09-23,106.15792846679688
2025-09-24,105.61560821533203
2025-09-25,102.16448211669922
2025-09-26,102.90876770019531
