Date,ASTER36341-USD
2025-09-17,0.38776299357414246
2025-09-18,0.6050930023193359
2025-09-19,0.8849909901618958
2025-09-20,1.6638209819793701
2025-09-21,1.397637963294983
2025-09-22,1.6362769603729248
2025-09-23,1.961037039756775
2025-09-24,2.3078880310058594
2025-09-25,1.883018970489502
2025-09-26,1.8444536924362183
