Date,XLM-USD
2024-03-18,0.13531899452209473
2024-03-19,0.12077199667692184
2024-03-20,0.13091599941253662
2024-03-21,0.13321299850940704
2024-03-22,0.12807199358940125
2024-03-23,0.13284499943256378
2024-03-24,0.13500499725341797
2024-03-25,0.13668300211429596
2024-03-26,0.13818299770355225
2024-03-27,0.13377000391483307
2024-03-28,0.1380539983510971
2024-03-29,0.14286300539970398
2024-03-30,0.13927599787712097
2024-03-31,0.14111800491809845
2024-04-01,0.13570000231266022
2024-04-02,0.12866100668907166
2024-04-03,0.12640100717544556
2024-04-04,0.12888799607753754
2024-04-05,0.1275320053100586
2024-04-06,0.1292410045862198
2024-04-07,0.12933899462223053
2024-04-08,0.1333550065755844
2024-04-09,0.13216300308704376
2024-04-10,0.12965300679206848
2024-04-11,0.13030000030994415
2024-04-12,0.11529900133609772
2024-04-13,0.1056860014796257
2024-04-14,0.11076299846172333
2024-04-15,0.10762500017881393
2024-04-16,0.10960599780082703
2024-04-17,0.10755299776792526
2024-04-18,0.11050999909639359
2024-04-19,0.11185599863529205
2024-04-20,0.11590699851512909
2024-04-21,0.11385499686002731
2024-04-22,0.1182280033826828
2024-04-23,0.11740899831056595
2024-04-24,0.11446800082921982
2024-04-25,0.11374899744987488
2024-04-26,0.11400599777698517
2024-04-27,0.1143919974565506
2024-04-28,0.11228600144386292
2024-04-29,0.11208800226449966
2024-04-30,0.10771500319242477
2024-05-01,0.11103499680757523
2024-05-02,0.11035999655723572
2024-05-03,0.1117819994688034
2024-05-04,0.11100800335407257
2024-05-05,0.11096200346946716
2024-05-06,0.1098489984869957
2024-05-07,0.10808700323104858
2024-05-08,0.10739299654960632
2024-05-09,0.10845000296831131
2024-05-10,0.10634700208902359
2024-05-11,0.10582900047302246
2024-05-12,0.10465600341558456
2024-05-13,0.10394000262022018
2024-05-14,0.1018500030040741
2024-05-15,0.10679999738931656
2024-05-16,0.10669299960136414
2024-05-17,0.10881000012159348
2024-05-18,0.10812000185251236
2024-05-19,0.10559800267219543
2024-05-20,0.1122720018029213
2024-05-21,0.11223699897527695
2024-05-22,0.11061199754476547
2024-05-23,0.1090800017118454
2024-05-24,0.11021599918603897
2024-05-25,0.11091200262308121
2024-05-26,0.10868600010871887
2024-05-27,0.11044999957084656
2024-05-28,0.10778599977493286
2024-05-29,0.10659199953079224
2024-05-30,0.10677800327539444
2024-05-31,0.10636299848556519
2024-06-01,0.10631799697875977
2024-06-02,0.10519800335168839
2024-06-03,0.10532700270414352
2024-06-04,0.10642900317907333
2024-06-05,0.10697200149297714
2024-06-06,0.1052820011973381
2024-06-07,0.10026100277900696
2024-06-08,0.09827399998903275
2024-06-09,0.0998150035738945
2024-06-10,0.09996899962425232
2024-06-11,0.09674900025129318
2024-06-12,0.10010900348424911
2024-06-13,0.09748099744319916
2024-06-14,0.09677399694919586
2024-06-15,0.09823700040578842
2024-06-16,0.09899500012397766
2024-06-17,0.09691199660301208
2024-06-18,0.09137199819087982
2024-06-19,0.09330499917268753
2024-06-20,0.0939129963517189
2024-06-21,0.09203100204467773
2024-06-22,0.09084100276231766
2024-06-23,0.08954700082540512
2024-06-24,0.08923599869012833
2024-06-25,0.09183800220489502
2024-06-26,0.0901390016078949
2024-06-27,0.09137500077486038
2024-06-28,0.0909150019288063
2024-06-29,0.0900140032172203
2024-06-30,0.09108799695968628
2024-07-01,0.091450996696949
2024-07-02,0.09350600093603134
2024-07-03,0.09031900018453598
2024-07-04,0.0871329978108406
2024-07-05,0.08552200347185135
2024-07-06,0.09057199954986572
2024-07-07,0.08388999849557877
2024-07-08,0.08549600094556808
2024-07-09,0.08795499801635742
2024-07-10,0.0875369980931282
2024-07-11,0.08877500146627426
2024-07-12,0.09135899692773819
2024-07-13,0.10244400054216385
2024-07-14,0.10464899986982346
2024-07-15,0.1048789992928505
2024-07-16,0.10692799836397171
2024-07-17,0.10994099825620651
2024-07-18,0.1032010018825531
2024-07-19,0.10538099706172943
2024-07-20,0.10532599687576294
2024-07-21,0.10530900210142136
2024-07-22,0.10349299758672714
2024-07-23,0.10099499672651291
2024-07-24,0.10294999927282333
2024-07-25,0.1022069975733757
2024-07-26,0.1031619980931282
2024-07-27,0.10153300315141678
2024-07-28,0.10024300217628479
2024-07-29,0.09918700158596039
2024-07-30,0.10249000042676926
2024-07-31,0.10064200311899185
2024-08-01,0.09934200346469879
2024-08-02,0.09550999850034714
2024-08-03,0.09341199696063995
2024-08-04,0.088189996778965
2024-08-05,0.08808500319719315
2024-08-06,0.09246399998664856
2024-08-07,0.10139500349760056
2024-08-08,0.10310100018978119
2024-08-09,0.09999100118875504
2024-08-10,0.10132499784231186
2024-08-11,0.09788399934768677
2024-08-12,0.0988750010728836
2024-08-13,0.09931900352239609
2024-08-14,0.09671100229024887
2024-08-15,0.09562599658966064
2024-08-16,0.09485799819231033
2024-08-17,0.09559299796819687
2024-08-18,0.09352000057697296
2024-08-19,0.09618400037288666
2024-08-20,0.09774599969387054
2024-08-21,0.09856700152158737
2024-08-22,0.09901600331068039
2024-08-23,0.10185600072145462
2024-08-24,0.10257700085639954
2024-08-25,0.10096000134944916
2024-08-26,0.09712199866771698
2024-08-27,0.09388499706983566
2024-08-28,0.0928720012307167
2024-08-29,0.09312299638986588
2024-08-30,0.09327100217342377
2024-08-31,0.09255900233983994
2024-09-01,0.09004800021648407
2024-09-02,0.09239000082015991
2024-09-03,0.09147100150585175
2024-09-04,0.09167599678039551
2024-09-05,0.09027700126171112
2024-09-06,0.08813200145959854
2024-09-07,0.08861900120973587
2024-09-08,0.08995000272989273
2024-09-09,0.09313599765300751
2024-09-10,0.09403999894857407
2024-09-11,0.09277299791574478
2024-09-12,0.09494099766016006
2024-09-13,0.09643000364303589
2024-09-14,0.09719300270080566
2024-09-15,0.09519200026988983
2024-09-16,0.09498099982738495
2024-09-17,0.0946040004491806
2024-09-18,0.09592600166797638
2024-09-19,0.09601999819278717
2024-09-20,0.09619800001382828
2024-09-21,0.09809000045061111
2024-09-22,0.096049003303051
2024-09-23,0.09633299708366394
2024-09-24,0.0968329980969429
2024-09-25,0.09596999734640121
2024-09-26,0.09799700230360031
2024-09-27,0.09945899993181229
2024-09-28,0.09955800324678421
2024-09-29,0.10170499980449677
2024-09-30,0.09852399677038193
2024-10-01,0.0937969982624054
2024-10-02,0.0906749963760376
2024-10-03,0.09029500186443329
2024-10-04,0.09181500226259232
2024-10-05,0.09206099808216095
2024-10-06,0.09245499968528748
2024-10-07,0.09123700112104416
2024-10-08,0.0899059996008873
2024-10-09,0.08978799730539322
2024-10-10,0.09001699835062027
2024-10-11,0.09162399917840958
2024-10-12,0.0918240025639534
2024-10-13,0.09032800048589706
2024-10-14,0.09326700121164322
2024-10-15,0.09291499853134155
2024-10-16,0.09546100348234177
2024-10-17,0.09500700235366821
2024-10-18,0.09664999693632126
2024-10-19,0.09707000106573105
2024-10-20,0.09719499945640564
2024-10-21,0.0954509973526001
2024-10-22,0.09513299912214279
2024-10-23,0.09436099976301193
2024-10-24,0.09665200114250183
2024-10-25,0.09335300326347351
2024-10-26,0.09414699673652649
2024-10-27,0.09418000280857086
2024-10-28,0.09424100071191788
2024-10-29,0.09663499891757965
2024-10-30,0.0948759987950325
2024-10-31,0.09244900196790695
2024-11-01,0.09308800101280212
2024-11-02,0.09263700246810913
2024-11-03,0.09066499769687653
2024-11-04,0.09111099690198898
2024-11-05,0.093469999730587
2024-11-06,0.097120001912117
2024-11-07,0.1020520031452179
2024-11-08,0.10129500180482864
2024-11-09,0.10218500345945358
2024-11-10,0.10847199708223343
2024-11-11,0.1144540011882782
2024-11-12,0.13495400547981262
2024-11-13,0.12432499974966049
2024-11-14,0.13086000084877014
2024-11-15,0.14625699818134308
2024-11-16,0.218640998005867
2024-11-17,0.1964160054922104
2024-11-18,0.2326509952545166
2024-11-19,0.23200899362564087
2024-11-20,0.24751900136470795
2024-11-21,0.26325398683547974
2024-11-22,0.34106600284576416
2024-11-23,0.5153909921646118
2024-11-24,0.5374209880828857
2024-11-25,0.4831329882144928
2024-11-26,0.43976399302482605
2024-11-27,0.4825049936771393
2024-11-28,0.4973829984664917
2024-11-29,0.5471360087394714
2024-11-30,0.5241339802742004
2024-12-01,0.5693879723548889
2024-12-02,0.5366439819335938
2024-12-03,0.509332001209259
2024-12-04,0.4902769923210144
2024-12-05,0.4738290011882782
2024-12-06,0.49599599838256836
2024-12-07,0.5052639842033386
2024-12-08,0.4943520128726959
2024-12-09,0.41211700439453125
2024-12-10,0.4365859925746918
2024-12-11,0.4360780119895935
2024-12-12,0.42534199357032776
2024-12-13,0.43764999508857727
2024-12-14,0.4244369864463806
2024-12-15,0.4301280081272125
2024-12-16,0.41920900344848633
2024-12-17,0.4288490116596222
2024-12-18,0.3958359956741333
2024-12-19,0.37059900164604187
2024-12-20,0.3744319975376129
2024-12-21,0.3563089966773987
2024-12-22,0.35593900084495544
2024-12-23,0.36992499232292175
2024-12-24,0.40197399258613586
2024-12-25,0.38282400369644165
2024-12-26,0.3542580008506775
2024-12-27,0.349263995885849
2024-12-28,0.35566601157188416
2024-12-29,0.33789798617362976
2024-12-30,0.3317349851131439
2024-12-31,0.3316589891910553
2025-01-01,0.4237760007381439
2025-01-02,0.43290600180625916
2025-01-03,0.4484339952468872
2025-01-04,0.45072200894355774
2025-01-05,0.4406900107860565
2025-01-06,0.4458250105381012
2025-01-07,0.4180470108985901
2025-01-08,0.42576900124549866
2025-01-09,0.3914870023727417
2025-01-10,0.41476601362228394
2025-01-11,0.44589298963546753
2025-01-12,0.4225809872150421
2025-01-13,0.41958001255989075
2025-01-14,0.4301010072231293
2025-01-15,0.48931699991226196
2025-01-16,0.4823090136051178
2025-01-17,0.4884369969367981
2025-01-18,0.4909510016441345
2025-01-19,0.43288999795913696
2025-01-20,0.44650501012802124
2025-01-21,0.4416550099849701
2025-01-22,0.42802900075912476
2025-01-23,0.4318400025367737
2025-01-24,0.4309230148792267
2025-01-25,0.41704800724983215
2025-01-26,0.4067789912223816
2025-01-27,0.40707701444625854
2025-01-28,0.39368200302124023
2025-01-29,0.39273199439048767
2025-01-30,0.43001699447631836
2025-01-31,0.4140860140323639
2025-02-01,0.39330899715423584
2025-02-02,0.35395699739456177
2025-02-03,0.3704339861869812
2025-02-04,0.34160301089286804
2025-02-05,0.32731300592422485
2025-02-06,0.3184730112552643
2025-02-07,0.3269529938697815
2025-02-08,0.33198800683021545
2025-02-09,0.31458398699760437
2025-02-10,0.3129050135612488
2025-02-11,0.31841400265693665
2025-02-12,0.3329710066318512
2025-02-13,0.33761900663375854
2025-02-14,0.350942999124527
2025-02-15,0.34902000427246094
2025-02-16,0.3426069915294647
2025-02-17,0.33372199535369873
2025-02-18,0.323184996843338
2025-02-19,0.3422729969024658
2025-02-20,0.3447270095348358
2025-02-21,0.32577499747276306
2025-02-22,0.3345920145511627
2025-02-23,0.3335059881210327
2025-02-24,0.2979719936847687
2025-02-25,0.2952730059623718
2025-02-26,0.2854880094528198
2025-02-27,0.2831209897994995
2025-02-28,0.2863579988479614
2025-03-01,0.31185299158096313
2025-03-02,0.35044199228286743
2025-03-03,0.2921229898929596
2025-03-04,0.2950260043144226
2025-03-05,0.2997699975967407
2025-03-06,0.29644399881362915
2025-03-07,0.28327998518943787
2025-03-08,0.2757500112056732
2025-03-09,0.2627669870853424
2025-03-10,0.24230200052261353
2025-03-11,0.2550249993801117
2025-03-12,0.25958898663520813
2025-03-13,0.2732599973678589
2025-03-14,0.2763670086860657
2025-03-15,0.2747800052165985
2025-03-16,0.2632580101490021
2025-03-17,0.27315300703048706
2025-03-18,0.2731829881668091
2025-03-19,0.2907100021839142
2025-03-20,0.2811430096626282
2025-03-21,0.2767370045185089
2025-03-22,0.27404600381851196
2025-03-23,0.2829180061817169
2025-03-24,0.29025998711586
2025-03-25,0.29387301206588745
2025-03-26,0.28578799962997437
2025-03-27,0.28614598512649536
2025-03-28,0.27438899874687195
2025-03-29,0.26755398511886597
2025-03-30,0.2667370140552521
2025-03-31,0.2639879882335663
2025-04-01,0.2722429931163788
2025-04-02,0.2586340010166168
2025-04-03,0.2608320116996765
2025-04-04,0.25947898626327515
2025-04-05,0.25232699513435364
2025-04-06,0.22612200677394867
2025-04-07,0.23217199742794037
2025-04-08,0.22100700438022614
2025-04-09,0.24217000603675842
2025-04-10,0.23021799325942993
2025-04-11,0.23398299515247345
2025-04-12,0.24622300267219543
2025-04-13,0.238319993019104
2025-04-14,0.23988500237464905
2025-04-15,0.2357099950313568
2025-04-16,0.2355639934539795
2025-04-17,0.23923400044441223
2025-04-18,0.2400050014257431
2025-04-19,0.2463189959526062
2025-04-20,0.2435770034790039
2025-04-21,0.2501629889011383
2025-04-22,0.265531986951828
2025-04-23,0.2664090096950531
2025-04-24,0.2806690037250519
2025-04-25,0.2837280035018921
2025-04-26,0.2909489870071411
2025-04-27,0.284496009349823
2025-04-28,0.28272300958633423
2025-04-29,0.2781299948692322
2025-04-30,0.271230012178421
2025-05-01,0.27366000413894653
2025-05-02,0.2748889923095703
2025-05-03,0.26943498849868774
2025-05-04,0.26564300060272217
2025-05-05,0.2586610019207001
2025-05-06,0.2625730037689209
2025-05-07,0.2602129876613617
2025-05-08,0.29034799337387085
2025-05-09,0.2953979969024658
2025-05-10,0.3206239938735962
2025-05-11,0.30608901381492615
2025-05-12,0.31275999546051025
2025-05-13,0.31472301483154297
2025-05-14,0.3039900064468384
2025-05-15,0.29249200224876404
2025-05-16,0.2933570146560669
2025-05-17,0.28638601303100586
2025-05-18,0.2927820086479187
2025-05-19,0.28670400381088257
2025-05-20,0.28755301237106323
2025-05-21,0.2934409976005554
2025-05-22,0.3040130138397217
2025-05-23,0.2850089967250824
2025-05-24,0.2861509919166565
2025-05-25,0.28772100806236267
2025-05-26,0.28577500581741333
2025-05-27,0.28727099299430847
2025-05-28,0.2851560115814209
2025-05-29,0.2788369953632355
2025-05-30,0.2650910019874573
2025-05-31,0.2642430067062378
2025-06-01,0.26732200384140015
2025-06-02,0.27194100618362427
2025-06-03,0.27294600009918213
2025-06-04,0.26681700348854065
2025-06-05,0.25745901465415955
2025-06-06,0.26308101415634155
2025-06-07,0.26490598917007446
2025-06-08,0.2676509916782379
2025-06-09,0.27501600980758667
2025-06-10,0.2802410125732422
2025-06-11,0.27702200412750244
2025-06-12,0.267769992351532
2025-06-13,0.2609190046787262
2025-06-14,0.2565079927444458
2025-06-15,0.25891000032424927
2025-06-16,0.2617209851741791
2025-06-17,0.2524150013923645
2025-06-18,0.2520569860935211
2025-06-19,0.24966399371623993
2025-06-20,0.24203400313854218
2025-06-21,0.23675400018692017
2025-06-22,0.22854800522327423
2025-06-23,0.24622100591659546
2025-06-24,0.24869899451732635
2025-06-25,0.24149200320243835
2025-06-26,0.23420299589633942
2025-06-27,0.23695699870586395
2025-06-28,0.23896199464797974
2025-06-29,0.24050599336624146
2025-06-30,0.23824800550937653
2025-07-01,0.22553899884223938
2025-07-02,0.2381809949874878
2025-07-03,0.24271899461746216
2025-07-04,0.2377610057592392
2025-07-05,0.23820999264717102
2025-07-06,0.2501620054244995
2025-07-07,0.24851900339126587
2025-07-08,0.2595680058002472
2025-07-09,0.28761500120162964
2025-07-10,0.30274298787117004
2025-07-11,0.3597019910812378
2025-07-12,0.3917190134525299
2025-07-13,0.4720729887485504
2025-07-14,0.4636490046977997
2025-07-15,0.4519309997558594
2025-07-16,0.4537149965763092
2025-07-17,0.49839499592781067
2025-07-18,0.4592219889163971
2025-07-19,0.46157601475715637
2025-07-20,0.463234007358551
2025-07-21,0.4732910096645355
2025-07-22,0.4721580147743225
2025-07-23,0.42775198817253113
2025-07-24,0.42430999875068665
2025-07-25,0.4314889907836914
2025-07-26,0.43560099601745605
2025-07-27,0.44449299573898315
2025-07-28,0.41734400391578674
2025-07-29,0.4209569990634918
2025-07-30,0.40758299827575684
2025-07-31,0.401511013507843
2025-08-01,0.3827829957008362
2025-08-02,0.3671570122241974
2025-08-03,0.3992069959640503
2025-08-04,0.41395899653434753
2025-08-05,0.3962230086326599
2025-08-06,0.4005190134048462
2025-08-07,0.4385969936847687
2025-08-08,0.4495460093021393
2025-08-09,0.4469180107116699
2025-08-10,0.44452598690986633
2025-08-11,0.43105900287628174
2025-08-12,0.44918501377105713
2025-08-13,0.4526210129261017
2025-08-14,0.42372098565101624
2025-08-15,0.42997899651527405
2025-08-16,0.42695099115371704
2025-08-17,0.42483600974082947
2025-08-18,0.41453200578689575
2025-08-19,0.39023301005363464
2025-08-20,0.40438300371170044
2025-08-21,0.39111799001693726
2025-08-22,0.4247620105743408
2025-08-23,0.4163359999656677
2025-08-24,0.4075759947299957
2025-08-25,0.38474899530410767
2025-08-26,0.3950519859790802
2025-08-27,0.37856900691986084
2025-08-28,0.3819130063056946
2025-08-29,0.3613109886646271
2025-08-30,0.3601680099964142
2025-08-31,0.35279399156570435
2025-09-01,0.3565550148487091
2025-09-02,0.3674769997596741
2025-09-03,0.3621880114078522
2025-09-04,0.35222700238227844
2025-09-05,0.3598339855670929
2025-09-06,0.35605400800704956
2025-09-07,0.3615890145301819
2025-09-08,0.3778110146522522
2025-09-09,0.37181100249290466
2025-09-10,0.38333699107170105
2025-09-11,0.39579901099205017
2025-09-12,0.4049449861049652
2025-09-13,0.40525001287460327
2025-09-14,0.3901109993457794
2025-09-15,0.3807950019836426
2025-09-16,0.38411998748779297
2025-09-17,0.395112007856369
2025-09-18,0.39642399549484253
2025-09-19,0.38811999559402466
2025-09-20,0.3866789937019348
2025-09-21,0.3804289996623993
2025-09-22,0.3686330020427704
2025-09-23,0.3649510145187378
2025-09-24,0.37523001432418823
2025-09-25,0.3501819968223572
2025-09-26,0.35335952043533325
