Date,USDC-USD
2024-04-15,1.000156044960022
2024-04-16,1.0000009536743164
2024-04-17,1.0000029802322388
2024-04-18,1.0001620054244995
2024-04-19,1.0000900030136108
2024-04-20,1.0000590085983276
2024-04-21,1.0000070333480835
2024-04-22,1.0000499486923218
2024-04-23,0.9999979734420776
2024-04-24,1.0004520416259766
2024-04-25,1.0000009536743164
2024-04-26,1.0000760555267334
2024-04-27,1.000033974647522
2024-04-28,1.0000640153884888
2024-04-29,1.0000109672546387
2024-04-30,0.9999359846115112
2024-05-01,0.999966025352478
2024-05-02,1.0001020431518555
2024-05-03,1.0001709461212158
2024-05-04,1.0000920295715332
2024-05-05,1.0002260208129883
2024-05-06,1.0000180006027222
2024-05-07,0.9998499751091003
2024-05-08,0.9999110102653503
2024-05-09,1.000067949295044
2024-05-10,1.0001020431518555
2024-05-11,0.9999650120735168
2024-05-12,1.0000269412994385
2024-05-13,1.0000230073928833
2024-05-14,1.0001039505004883
2024-05-15,1.0001280307769775
2024-05-16,0.9999709725379944
2024-05-17,1.0000180006027222
2024-05-18,1.000082015991211
2024-05-19,0.9999529719352722
2024-05-20,0.9999030232429504
2024-05-21,1.000038981437683
2024-05-22,0.9998610019683838
2024-05-23,1.000082015991211
2024-05-24,1.0000799894332886
2024-05-25,0.9999139904975891
2024-05-26,0.9999529719352722
2024-05-27,1.0000330209732056
2024-05-28,0.9999979734420776
2024-05-29,1.000048041343689
2024-05-30,0.9999909996986389
2024-05-31,1.0000900030136108
2024-06-01,1.0000309944152832
2024-06-02,0.999908983707428
2024-06-03,0.9999639987945557
2024-06-04,1.000115990638733
2024-06-05,1.0000319480895996
2024-06-06,0.9998239874839783
2024-06-07,1.0000929832458496
2024-06-08,1.0000159740447998
2024-06-09,0.9999520182609558
2024-06-10,0.99993497133255
2024-06-11,1.000082015991211
2024-06-12,0.9999740123748779
2024-06-13,0.9999840259552002
2024-06-14,0.999925971031189
2024-06-15,1.000082015991211
2024-06-16,0.999970018863678
2024-06-17,1.0000590085983276
2024-06-18,1.0000289678573608
2024-06-19,1.000100016593933
2024-06-20,1.000048041343689
2024-06-21,1.000033974647522
2024-06-22,1.0000020265579224
2024-06-23,0.9999480247497559
2024-06-24,1.0000519752502441
2024-06-25,1.0000170469284058
2024-06-26,0.9998229742050171
2024-06-27,0.9998070001602173
2024-06-28,1.0000369548797607
2024-06-29,0.9998160004615784
2024-06-30,0.9999330043792725
2024-07-01,0.9999449849128723
2024-07-02,0.9998800158500671
2024-07-03,0.9999039769172668
2024-07-04,0.999925971031189
2024-07-05,1.0000079870224
2024-07-06,0.9999359846115112
2024-07-07,0.9999020099639893
2024-07-08,0.9999229907989502
2024-07-09,0.9999719858169556
2024-07-10,0.9999390244483948
2024-07-11,0.9999939799308777
2024-07-12,0.9999970197677612
2024-07-13,1.0001150369644165
2024-07-14,0.9999439716339111
2024-07-15,1.0000649690628052
2024-07-16,1.0001410245895386
2024-07-17,1.0000849962234497
2024-07-18,0.9999390244483948
2024-07-19,0.9999960064888
2024-07-20,1.0000519752502441
2024-07-21,1.0000250339508057
2024-07-22,1.0000280141830444
2024-07-23,0.9999520182609558
2024-07-24,0.9998660087585449
2024-07-25,1.0000139474868774
2024-07-26,1.0001790523529053
2024-07-27,1.000054955482483
2024-07-28,0.9999060034751892
2024-07-29,0.9999639987945557
2024-07-30,1.0000020265579224
2024-07-31,1.0000360012054443
2024-08-01,1.0000040531158447
2024-08-02,0.9998840093612671
2024-08-03,1.0000569820404053
2024-08-04,0.9999709725379944
2024-08-05,1.0000170469284058
2024-08-06,1.0001569986343384
2024-08-07,1.0000519752502441
2024-08-08,0.999925971031189
2024-08-09,1.0001720190048218
2024-08-10,0.9999589920043945
2024-08-11,0.9998440146446228
2024-08-12,0.9999210238456726
2024-08-13,0.9998980164527893
2024-08-14,0.9999809861183167
2024-08-15,1.0000929832458496
2024-08-16,0.9999629855155945
2024-08-17,1.0000020265579224
2024-08-18,1.0004769563674927
2024-08-19,1.0001670122146606
2024-08-20,0.9999579787254333
2024-08-21,1.0000180006027222
2024-08-22,0.9999809861183167
2024-08-23,1.0
2024-08-24,0.9999470114707947
2024-08-25,1.0000369548797607
2024-08-26,0.9999189972877502
2024-08-27,1.0000269412994385
2024-08-28,0.9999189972877502
2024-08-29,0.9999629855155945
2024-08-30,0.9999719858169556
2024-08-31,0.9999719858169556
2024-09-01,0.9999930262565613
2024-09-02,0.9999330043792725
2024-09-03,0.9999979734420776
2024-09-04,1.0000150203704834
2024-09-05,1.0000419616699219
2024-09-06,1.0000560283660889
2024-09-07,0.9999679923057556
2024-09-08,0.9999120235443115
2024-09-09,0.9999120235443115
2024-09-10,0.9999070167541504
2024-09-11,0.9999560117721558
2024-09-12,1.000012993812561
2024-09-13,1.0001709461212158
2024-09-14,0.999891996383667
2024-09-15,1.0000499486923218
2024-09-16,0.9999420046806335
2024-09-17,0.9998469948768616
2024-09-18,0.999809980392456
2024-09-19,0.9999449849128723
2024-09-20,1.0000150203704834
2024-09-21,1.0001510381698608
2024-09-22,1.0000200271606445
2024-09-23,1.0000449419021606
2024-09-24,0.9999269843101501
2024-09-25,0.9999880194664001
2024-09-26,1.000095009803772
2024-09-27,0.9999309778213501
2024-09-28,0.9999669790267944
2024-09-29,0.9998990297317505
2024-09-30,0.9999449849128723
2024-10-01,0.9999579787254333
2024-10-02,0.9999690055847168
2024-10-03,1.0000540018081665
2024-10-04,1.0000890493392944
2024-10-05,0.9999849796295166
2024-10-06,0.9999390244483948
2024-10-07,1.0001150369644165
2024-10-08,0.9999279975891113
2024-10-09,0.9998400211334229
2024-10-10,1.0000050067901611
2024-10-11,0.999879002571106
2024-10-12,0.9999250173568726
2024-10-13,0.9998000264167786
2024-10-14,0.9997680187225342
2024-10-15,0.999908983707428
2024-10-16,0.999845027923584
2024-10-17,0.9998649954795837
2024-10-18,0.9999200105667114
2024-10-19,0.9999759793281555
2024-10-20,0.9999070167541504
2024-10-21,0.999908983707428
2024-10-22,0.9998499751091003
2024-10-23,0.9999880194664001
2024-10-24,1.0000020265579224
2024-10-25,0.9998229742050171
2024-10-26,0.9998289942741394
2024-10-27,0.9999570250511169
2024-10-28,0.9998549818992615
2024-10-29,0.9999340176582336
2024-10-30,0.9998319745063782
2024-10-31,1.0000120401382446
2024-11-01,0.9998480081558228
2024-11-02,0.9999740123748779
2024-11-03,0.9999060034751892
2024-11-04,1.000182032585144
2024-11-05,1.0000369548797607
2024-11-06,0.9999769926071167
2024-11-07,0.9999759793281555
2024-11-08,0.9996539950370789
2024-11-09,0.9999179840087891
2024-11-10,0.9999939799308777
2024-11-11,0.9997779726982117
2024-11-12,1.00006103515625
2024-11-13,1.0000430345535278
2024-11-14,0.9999290108680725
2024-11-15,0.9998279809951782
2024-11-16,0.9997379779815674
2024-11-17,1.0000439882278442
2024-11-18,0.9999690055847168
2024-11-19,1.000033974647522
2024-11-20,0.9998990297317505
2024-11-21,0.9999470114707947
2024-11-22,1.0000250339508057
2024-11-23,0.9999549984931946
2024-11-24,0.9998120069503784
2024-11-25,0.9999849796295166
2024-11-26,1.0000920295715332
2024-11-27,0.999970018863678
2024-11-28,1.0000309944152832
2024-11-29,0.9998689889907837
2024-11-30,1.0000580549240112
2024-12-01,0.9999920129776001
2024-12-02,0.9999560117721558
2024-12-03,1.0002590417861938
2024-12-04,0.9998700022697449
2024-12-05,1.0002399682998657
2024-12-06,0.9998430013656616
2024-12-07,0.9999589920043945
2024-12-08,1.000133991241455
2024-12-09,0.9999600052833557
2024-12-10,1.0000089406967163
2024-12-11,0.999763011932373
2024-12-12,0.9999150037765503
2024-12-13,0.9998869895935059
2024-12-14,0.9997209906578064
2024-12-15,0.9997289776802063
2024-12-16,0.9997760057449341
2024-12-17,0.9999200105667114
2024-12-18,1.0000070333480835
2024-12-19,1.0001250505447388
2024-12-20,1.0000360012054443
2024-12-21,1.0000020265579224
2024-12-22,1.0000050067901611
2024-12-23,1.0000170469284058
2024-12-24,1.0000070333480835
2024-12-25,1.0000070333480835
2024-12-26,0.9998890161514282
2024-12-27,1.0000499486923218
2024-12-28,1.0000410079956055
2024-12-29,0.9999759793281555
2024-12-30,0.9998779892921448
2024-12-31,0.9999819993972778
2025-01-01,0.9999449849128723
2025-01-02,1.0000380277633667
2025-01-03,0.9998909831047058
2025-01-04,1.0002089738845825
2025-01-05,1.0000619888305664
2025-01-06,0.999966025352478
2025-01-07,1.0001089572906494
2025-01-08,0.9999840259552002
2025-01-09,1.0000180006027222
2025-01-10,1.0000760555267334
2025-01-11,0.9999520182609558
2025-01-12,0.9999669790267944
2025-01-13,0.9999639987945557
2025-01-14,1.0001330375671387
2025-01-15,0.9998900294303894
2025-01-16,1.0000100135803223
2025-01-17,0.9999290108680725
2025-01-18,1.0000330209732056
2025-01-19,1.000519037246704
2025-01-20,1.0001070499420166
2025-01-21,0.9998760223388672
2025-01-22,0.9999740123748779
2025-01-23,0.9999650120735168
2025-01-24,0.9999189972877502
2025-01-25,0.9999889731407166
2025-01-26,0.9999809861183167
2025-01-27,1.0000669956207275
2025-01-28,1.0001790523529053
2025-01-29,1.000048041343689
2025-01-30,1.0000009536743164
2025-01-31,1.0001300573349
2025-02-01,1.0000269412994385
2025-02-02,0.9999420046806335
2025-02-03,0.9999399781227112
2025-02-04,0.9999020099639893
2025-02-05,1.000059962272644
2025-02-06,1.0000569820404053
2025-02-07,1.0001070499420166
2025-02-08,1.0000890493392944
2025-02-09,1.0000269412994385
2025-02-10,0.9999390244483948
2025-02-11,0.9999459981918335
2025-02-12,1.000040054321289
2025-02-13,1.0000300407409668
2025-02-14,0.9999300241470337
2025-02-15,0.9999629855155945
2025-02-16,0.9999470114707947
2025-02-17,0.9999589920043945
2025-02-18,0.9998210072517395
2025-02-19,0.99993497133255
2025-02-20,0.9999819993972778
2025-02-21,1.0001169443130493
2025-02-22,1.0001330375671387
2025-02-23,1.0000439882278442
2025-02-24,0.9998040199279785
2025-02-25,0.9999930262565613
2025-02-26,0.9999150037765503
2025-02-27,0.9998180270195007
2025-02-28,0.9998779892921448
2025-03-01,0.9997810125350952
2025-03-02,1.0000280141830444
2025-03-03,0.9998660087585449
2025-03-04,0.9998530149459839
2025-03-05,0.9999970197677612
2025-03-06,1.0001029968261719
2025-03-07,0.9998270273208618
2025-03-08,0.9999279975891113
2025-03-09,0.9998530149459839
2025-03-10,1.0000430345535278
2025-03-11,0.9999319911003113
2025-03-12,0.999767005443573
2025-03-13,0.9999979734420776
2025-03-14,0.9999989867210388
2025-03-15,0.9999709725379944
2025-03-16,1.0001180171966553
2025-03-17,1.0000439882278442
2025-03-18,0.9999129772186279
2025-03-19,1.0000879764556885
2025-03-20,0.9998720288276672
2025-03-21,1.000040054321289
2025-03-22,1.000020980834961
2025-03-23,1.0000269412994385
2025-03-24,1.0001070499420166
2025-03-25,0.9999930262565613
2025-03-26,0.9998949766159058
2025-03-27,0.9999330043792725
2025-03-28,1.000020980834961
2025-03-29,0.9999169707298279
2025-03-30,1.000059962272644
2025-03-31,0.9998859763145447
2025-04-01,1.0000369548797607
2025-04-02,1.0000009536743164
2025-04-03,0.9999409914016724
2025-04-04,0.999921977519989
2025-04-05,0.9999930262565613
2025-04-06,0.9999430179595947
2025-04-07,1.0002410411834717
2025-04-08,0.9998390078544617
2025-04-09,0.9999290108680725
2025-04-10,0.9999470114707947
2025-04-11,0.9999669790267944
2025-04-12,0.9999930262565613
2025-04-13,0.999904990196228
2025-04-14,0.9997509717941284
2025-04-15,0.9999269843101501
2025-04-16,0.9999619722366333
2025-04-17,0.9998850226402283
2025-04-18,0.9997879862785339
2025-04-19,0.9999489784240723
2025-04-20,0.999987006187439
2025-04-21,0.9999030232429504
2025-04-22,0.9998040199279785
2025-04-23,0.9998980164527893
2025-04-24,0.9998430013656616
2025-04-25,0.9999409914016724
2025-04-26,1.0000109672546387
2025-04-27,0.9999020099639893
2025-04-28,1.0000040531158447
2025-04-29,1.0000040531158447
2025-04-30,1.0000410079956055
2025-05-01,0.9998660087585449
2025-05-02,0.9998900294303894
2025-05-03,0.9999740123748779
2025-05-04,0.9999740123748779
2025-05-05,0.9998840093612671
2025-05-06,0.999983012676239
2025-05-07,0.999921977519989
2025-05-08,0.9999480247497559
2025-05-09,0.9999979734420776
2025-05-10,1.0000280141830444
2025-05-11,0.9999790191650391
2025-05-12,1.0000760555267334
2025-05-13,1.0000749826431274
2025-05-14,0.999970018863678
2025-05-15,0.9998739957809448
2025-05-16,0.9999060034751892
2025-05-17,0.9999240040779114
2025-05-18,0.9999399781227112
2025-05-19,0.9999619722366333
2025-05-20,0.9998940229415894
2025-05-21,0.9998970031738281
2025-05-22,0.9994379878044128
2025-05-23,0.9997850060462952
2025-05-24,0.9999340176582336
2025-05-25,0.9998660087585449
2025-05-26,0.9998120069503784
2025-05-27,0.9997749924659729
2025-05-28,0.9998170137405396
2025-05-29,0.9996089935302734
2025-05-30,0.9997419714927673
2025-05-31,0.9998319745063782
2025-06-01,0.999750018119812
2025-06-02,0.9998990297317505
2025-06-03,0.9997119903564453
2025-06-04,0.999763011932373
2025-06-05,1.00005304813385
2025-06-06,0.9998319745063782
2025-06-07,0.9998040199279785
2025-06-08,0.9999009966850281
2025-06-09,0.9999359846115112
2025-06-10,0.9998049736022949
2025-06-11,0.9998279809951782
2025-06-12,0.9997289776802063
2025-06-13,0.9997109770774841
2025-06-14,0.9999489784240723
2025-06-15,0.9998049736022949
2025-06-16,0.9999340176582336
2025-06-17,0.9999189972877502
2025-06-18,0.9998329877853394
2025-06-19,0.9998990297317505
2025-06-20,0.9999420046806335
2025-06-21,0.9997220039367676
2025-06-22,0.9998940229415894
2025-06-23,1.0004329681396484
2025-06-24,0.9999539852142334
2025-06-25,0.9994300007820129
2025-06-26,0.999767005443573
2025-06-27,0.9998660087585449
2025-06-28,0.9998340010643005
2025-06-29,0.9998700022697449
2025-06-30,1.0000189542770386
2025-07-01,0.9998660087585449
2025-07-02,0.9998250007629395
2025-07-03,0.9999650120735168
2025-07-04,1.0000460147857666
2025-07-05,0.9999269843101501
2025-07-06,0.9999909996986389
2025-07-07,0.9999359846115112
2025-07-08,0.9999399781227112
2025-07-09,1.000182032585144
2025-07-10,0.9998649954795837
2025-07-11,0.9994400143623352
2025-07-12,0.9999560117721558
2025-07-13,0.9999600052833557
2025-07-14,0.9998440146446228
2025-07-15,0.9999380111694336
2025-07-16,0.9999099969863892
2025-07-17,1.0000100135803223
2025-07-18,0.9999309778213501
2025-07-19,0.9999070167541504
2025-07-20,0.9998160004615784
2025-07-21,0.9998210072517395
2025-07-22,0.9998070001602173
2025-07-23,0.9998469948768616
2025-07-24,1.0000799894332886
2025-07-25,0.9999009966850281
2025-07-26,1.0000040531158447
2025-07-27,0.9997910261154175
2025-07-28,0.9998310208320618
2025-07-29,0.9998049736022949
2025-07-30,0.9998630285263062
2025-07-31,1.0000319480895996
2025-08-01,0.9997889995574951
2025-08-02,0.9998229742050171
2025-08-03,0.9998360276222229
2025-08-04,0.9998130202293396
2025-08-05,0.9998689889907837
2025-08-06,0.9999139904975891
2025-08-07,0.9998459815979004
2025-08-08,0.9998229742050171
2025-08-09,0.9999489784240723
2025-08-10,0.9999240040779114
2025-08-11,1.000082015991211
2025-08-12,0.999796986579895
2025-08-13,0.9998670220375061
2025-08-14,0.9998630285263062
2025-08-15,0.9999039769172668
2025-08-16,0.9999390244483948
2025-08-17,0.99993497133255
2025-08-18,0.9999099969863892
2025-08-19,1.000195026397705
2025-08-20,0.9998189806938171
2025-08-21,0.9997100234031677
2025-08-22,0.9998229742050171
2025-08-23,0.9999780058860779
2025-08-24,0.9997850060462952
2025-08-25,0.999871015548706
2025-08-26,1.0000189542770386
2025-08-27,0.9999889731407166
2025-08-28,0.9999960064888
2025-08-29,0.9999139904975891
2025-08-30,0.9998149871826172
2025-08-31,0.9997900128364563
2025-09-01,0.999904990196228
2025-09-02,0.9998649954795837
2025-09-03,1.000033974647522
2025-09-04,0.9998940229415894
2025-09-05,0.9998390078544617
2025-09-06,0.9998540282249451
2025-09-07,1.00006902217865
2025-09-08,0.999809980392456
2025-09-09,0.9998869895935059
2025-09-10,0.9998490214347839
2025-09-11,0.9997580051422119
2025-09-12,0.9997820258140564
2025-09-13,0.9996489882469177
2025-09-14,1.0000330209732056
2025-09-15,0.9999859929084778
2025-09-16,1.000169038772583
2025-09-17,0.9999030232429504
2025-09-18,0.9997040033340454
2025-09-19,0.9998930096626282
2025-09-20,0.9997270107269287
2025-09-21,0.9997990131378174
2025-09-22,0.9999819993972778
2025-09-23,0.9996820092201233
2025-09-24,0.9996939897537231
2025-09-25,1.0000159740447998
2025-09-26,0.9997355341911316
