Date,BGB-USD
2024-04-13,1.1777909994125366
2024-04-14,1.206892967224121
2024-04-15,1.1572849750518799
2024-04-16,1.1837340593338013
2024-04-17,1.258005976676941
2024-04-18,1.2477359771728516
2024-04-19,1.2514179944992065
2024-04-20,1.2727659940719604
2024-04-21,1.2809330224990845
2024-04-22,1.2756270170211792
2024-04-23,1.2526220083236694
2024-04-24,1.2118090391159058
2024-04-25,1.1915069818496704
2024-04-26,1.170212984085083
2024-04-27,1.1783629655838013
2024-04-28,1.1858470439910889
2024-04-29,1.1610809564590454
2024-04-30,1.1364890336990356
2024-05-01,1.1057000160217285
2024-05-02,1.1351200342178345
2024-05-03,1.1507450342178345
2024-05-04,1.1617519855499268
2024-05-05,1.160470962524414
2024-05-06,1.1533429622650146
2024-05-07,1.1119580268859863
2024-05-08,1.1220979690551758
2024-05-09,1.1059420108795166
2024-05-10,1.0762670040130615
2024-05-11,1.0902609825134277
2024-05-12,1.0849720239639282
2024-05-13,1.0714550018310547
2024-05-14,1.045004963874817
2024-05-15,1.09175705909729
2024-05-16,1.0745699405670166
2024-05-17,1.0894949436187744
2024-05-18,1.093122959136963
2024-05-19,1.0846199989318848
2024-05-20,1.13965904712677
2024-05-21,1.1199129819869995
2024-05-22,1.117933988571167
2024-05-23,1.0915460586547852
2024-05-24,1.110152006149292
2024-05-25,1.1287510395050049
2024-05-26,1.118703007698059
2024-05-27,1.1911890506744385
2024-05-28,1.2494479417800903
2024-05-29,1.3276970386505127
2024-05-30,1.378074049949646
2024-05-31,1.3958430290222168
2024-06-01,1.4306440353393555
2024-06-02,1.3488329648971558
2024-06-03,1.286558985710144
2024-06-04,1.3237719535827637
2024-06-05,1.3245450258255005
2024-06-06,1.217810034751892
2024-06-07,1.1706509590148926
2024-06-08,1.1824029684066772
2024-06-09,1.1854859590530396
2024-06-10,1.1682980060577393
2024-06-11,1.1448910236358643
2024-06-12,1.1802749633789062
2024-06-13,1.1666040420532227
2024-06-14,1.140408992767334
2024-06-15,1.1543359756469727
2024-06-16,1.1509439945220947
2024-06-17,1.1387399435043335
2024-06-18,1.1526750326156616
2024-06-19,1.144487977027893
2024-06-20,1.1598999500274658
2024-06-21,1.130383014678955
2024-06-22,1.1449799537658691
2024-06-23,1.1195549964904785
2024-06-24,1.0832289457321167
2024-06-25,1.1132529973983765
2024-06-26,1.1069329977035522
2024-06-27,1.1304479837417603
2024-06-28,1.141402006149292
2024-06-29,1.1416590213775635
2024-06-30,1.1561839580535889
2024-07-01,1.1987930536270142
2024-07-02,1.1916550397872925
2024-07-03,1.1271519660949707
2024-07-04,1.0711959600448608
2024-07-05,1.0301270484924316
2024-07-06,1.0536129474639893
2024-07-07,1.009827971458435
2024-07-08,1.0293159484863281
2024-07-09,1.0351179838180542
2024-07-10,1.0439059734344482
2024-07-11,1.0303250551223755
2024-07-12,1.0346100330352783
2024-07-13,1.032438039779663
2024-07-14,1.0439740419387817
2024-07-15,1.0929839611053467
2024-07-16,1.083359956741333
2024-07-17,1.088109016418457
2024-07-18,1.1258330345153809
2024-07-19,1.14552903175354
2024-07-20,1.144333004951477
2024-07-21,1.1565040349960327
2024-07-22,1.1714969873428345
2024-07-23,1.180053949356079
2024-07-24,1.1395479440689087
2024-07-25,1.1001620292663574
2024-07-26,1.1378060579299927
2024-07-27,1.1199480295181274
2024-07-28,1.1156649589538574
2024-07-29,1.1222829818725586
2024-07-30,1.1341190338134766
2024-07-31,1.123190999031067
2024-08-01,1.0889359712600708
2024-08-02,1.0296070575714111
2024-08-03,1.0126140117645264
2024-08-04,0.9719740152359009
2024-08-05,0.9004669785499573
2024-08-06,0.9220539927482605
2024-08-07,0.8885790109634399
2024-08-08,0.9682149887084961
2024-08-09,0.9394069910049438
2024-08-10,0.9378319978713989
2024-08-11,0.9103860259056091
2024-08-12,0.9238749742507935
2024-08-13,0.9218050241470337
2024-08-14,0.9283350110054016
2024-08-15,0.9034029841423035
2024-08-16,0.9083619713783264
2024-08-17,0.9179810285568237
2024-08-18,0.9123679995536804
2024-08-19,0.9173579812049866
2024-08-20,0.92985600233078
2024-08-21,0.9480339884757996
2024-08-22,0.972491979598999
2024-08-23,1.010849952697754
2024-08-24,1.0063819885253906
2024-08-25,0.9978539943695068
2024-08-26,0.9937760233879089
2024-08-27,0.972769021987915
2024-08-28,0.9531360268592834
2024-08-29,0.9681680202484131
2024-08-30,0.9883049726486206
2024-08-31,0.9825189709663391
2024-09-01,0.9587270021438599
2024-09-02,0.9726369976997375
2024-09-03,0.963034987449646
2024-09-04,0.9604550004005432
2024-09-05,0.948826014995575
2024-09-06,0.9336429834365845
2024-09-07,0.9351829886436462
2024-09-08,0.9378629922866821
2024-09-09,0.9401800036430359
2024-09-10,0.9470409750938416
2024-09-11,0.9358490109443665
2024-09-12,0.9518020153045654
2024-09-13,0.9603239893913269
2024-09-14,0.9437879920005798
2024-09-15,0.9365820288658142
2024-09-16,0.9078270196914673
2024-09-17,0.9236400127410889
2024-09-18,0.9271979928016663
2024-09-19,0.9410179853439331
2024-09-20,0.9254909753799438
2024-09-21,0.9403899908065796
2024-09-22,0.9588459730148315
2024-09-23,0.980787992477417
2024-09-24,0.9803770184516907
2024-09-25,0.9748860001564026
2024-09-26,0.9990820288658142
2024-09-27,1.0498390197753906
2024-09-28,1.0414400100708008
2024-09-29,1.049232006072998
2024-09-30,1.0144599676132202
2024-10-01,0.9775739908218384
2024-10-02,0.9696339964866638
2024-10-03,0.9667019844055176
2024-10-04,1.0194510221481323
2024-10-05,1.0552469491958618
2024-10-06,1.099797010421753
2024-10-07,1.075279951095581
2024-10-08,1.0587559938430786
2024-10-09,1.046834945678711
2024-10-10,1.0490260124206543
2024-10-11,1.082703948020935
2024-10-12,1.0813939571380615
2024-10-13,1.0846489667892456
2024-10-14,1.1040630340576172
2024-10-15,1.1111880540847778
2024-10-16,1.115828037261963
2024-10-17,1.0983710289001465
2024-10-18,1.13474702835083
2024-10-19,1.1401220560073853
2024-10-20,1.1497440338134766
2024-10-21,1.1571229696273804
2024-10-22,1.1598010063171387
2024-10-23,1.1724450588226318
2024-10-24,1.202720046043396
2024-10-25,1.1494929790496826
2024-10-26,1.1737459897994995
2024-10-27,1.1752159595489502
2024-10-28,1.1724679470062256
2024-10-29,1.1783360242843628
2024-10-30,1.1610469818115234
2024-10-31,1.1370769739151
2024-11-01,1.1325099468231201
2024-11-02,1.121425986289978
2024-11-03,1.1177430152893066
2024-11-04,1.104261040687561
2024-11-05,1.1546310186386108
2024-11-06,1.1910459995269775
2024-11-07,1.230597972869873
2024-11-08,1.227084994316101
2024-11-09,1.2699040174484253
2024-11-10,1.2937359809875488
2024-11-11,1.3630889654159546
2024-11-12,1.4202519655227661
2024-11-13,1.4437960386276245
2024-11-14,1.372081995010376
2024-11-15,1.3719209432601929
2024-11-16,1.3900519609451294
2024-11-17,1.37466299533844
2024-11-18,1.3680130243301392
2024-11-19,1.352383017539978
2024-11-20,1.3404910564422607
2024-11-21,1.4382530450820923
2024-11-22,1.4999040365219116
2024-11-23,1.5562219619750977
2024-11-24,1.5955250263214111
2024-11-25,1.5960179567337036
2024-11-26,1.56174898147583
2024-11-27,1.621785044670105
2024-11-28,1.6237599849700928
2024-11-29,1.6323649883270264
2024-11-30,1.6123950481414795
2024-12-01,1.6118420362472534
2024-12-02,1.5846740007400513
2024-12-03,1.6058290004730225
2024-12-04,1.7928060293197632
2024-12-05,1.94166100025177
2024-12-06,2.370479106903076
2024-12-07,2.7224059104919434
2024-12-08,2.65869402885437
2024-12-09,2.513179063796997
2024-12-10,2.7619900703430176
2024-12-11,3.168349027633667
2024-12-12,3.148210048675537
2024-12-13,3.215609073638916
2024-12-14,3.0846829414367676
2024-12-15,3.09802508354187
2024-12-16,3.4409990310668945
2024-12-17,3.8976640701293945
2024-12-18,4.153769016265869
2024-12-19,4.526255130767822
2024-12-20,4.312036991119385
2024-12-21,4.140557765960693
2024-12-22,4.129817008972168
2024-12-23,4.267679214477539
2024-12-24,4.919808864593506
2024-12-25,5.808639049530029
2024-12-26,7.292331218719482
2024-12-27,8.103949546813965
2024-12-28,7.486921787261963
2024-12-29,6.31531286239624
2024-12-30,6.385927200317383
2024-12-31,5.963045120239258
2025-01-01,5.914109230041504
2025-01-02,6.312131881713867
2025-01-03,6.269153118133545
2025-01-04,6.012269973754883
2025-01-05,6.009405136108398
2025-01-06,6.2016282081604
2025-01-07,6.560269832611084
2025-01-08,6.324865818023682
2025-01-09,6.33906888961792
2025-01-10,6.775973796844482
2025-01-11,7.1063008308410645
2025-01-12,7.150829792022705
2025-01-13,6.567252159118652
2025-01-14,6.534735202789307
2025-01-15,6.629048824310303
2025-01-16,6.643880844116211
2025-01-17,7.0104660987854
2025-01-18,6.814370155334473
2025-01-19,6.655996799468994
2025-01-20,7.044157028198242
2025-01-21,7.223970890045166
2025-01-22,7.077200889587402
2025-01-23,7.201250076293945
2025-01-24,7.401704788208008
2025-01-25,7.581409931182861
2025-01-26,7.200197219848633
2025-01-27,6.898870944976807
2025-01-28,6.929676055908203
2025-01-29,6.822387218475342
2025-01-30,6.920373916625977
2025-01-31,6.966635227203369
2025-02-01,6.779032230377197
2025-02-02,6.1704840660095215
2025-02-03,6.676671028137207
2025-02-04,6.499172210693359
2025-02-05,6.548011779785156
2025-02-06,6.7408318519592285
2025-02-07,6.6271281242370605
2025-02-08,6.406804084777832
2025-02-09,6.382692813873291
2025-02-10,6.4507222175598145
2025-02-11,6.344048023223877
2025-02-12,6.0225830078125
2025-02-13,5.489625930786133
2025-02-14,5.525944232940674
2025-02-15,5.153642177581787
2025-02-16,4.915554046630859
2025-02-17,5.048941135406494
2025-02-18,4.602458953857422
2025-02-19,4.857818126678467
2025-02-20,4.534057140350342
2025-02-21,4.756834983825684
2025-02-22,4.937987804412842
2025-02-23,5.070339202880859
2025-02-24,4.665641784667969
2025-02-25,4.295416831970215
2025-02-26,3.992039918899536
2025-02-27,4.135993957519531
2025-02-28,4.01820707321167
2025-03-01,4.059117794036865
2025-03-02,4.5043721199035645
2025-03-03,4.304981231689453
2025-03-04,4.291847229003906
2025-03-05,4.444097995758057
2025-03-06,4.730819225311279
2025-03-07,4.566628932952881
2025-03-08,4.613935947418213
2025-03-09,4.246953964233398
2025-03-10,3.9228289127349854
2025-03-11,4.199371814727783
2025-03-12,4.18612003326416
2025-03-13,4.182679176330566
2025-03-14,4.372797012329102
2025-03-15,4.472233772277832
2025-03-16,4.371861934661865
2025-03-17,4.460144996643066
2025-03-18,4.615323066711426
2025-03-19,4.779922962188721
2025-03-20,4.6790571212768555
2025-03-21,4.658337116241455
2025-03-22,4.702167987823486
2025-03-23,4.925442218780518
2025-03-24,4.8966240882873535
2025-03-25,4.955546855926514
2025-03-26,5.026162147521973
2025-03-27,5.003907203674316
2025-03-28,4.815597057342529
2025-03-29,4.6270527839660645
2025-03-30,4.586697101593018
2025-03-31,4.501640796661377
2025-04-01,4.651937007904053
2025-04-02,4.508296012878418
2025-04-03,4.50311279296875
2025-04-04,4.528372764587402
2025-04-05,4.462283134460449
2025-04-06,4.082521915435791
2025-04-07,4.13054895401001
2025-04-08,4.013567924499512
2025-04-09,4.284943103790283
2025-04-10,4.187994956970215
2025-04-11,4.3001251220703125
2025-04-12,4.4191131591796875
2025-04-13,4.266504764556885
2025-04-14,4.312911033630371
2025-04-15,4.255856990814209
2025-04-16,4.301774978637695
2025-04-17,4.380056858062744
2025-04-18,4.407855033874512
2025-04-19,4.533792018890381
2025-04-20,4.419623851776123
2025-04-21,4.442852020263672
2025-04-22,4.582859039306641
2025-04-23,4.514163017272949
2025-04-24,4.430812835693359
2025-04-25,4.448456764221191
2025-04-26,4.426937103271484
2025-04-27,4.373459815979004
2025-04-28,4.405710220336914
2025-04-29,4.37940788269043
2025-04-30,4.3655500411987305
2025-05-01,4.381946086883545
2025-05-02,4.435996055603027
2025-05-03,4.373414039611816
2025-05-04,4.319484233856201
2025-05-05,4.30256986618042
2025-05-06,4.319080829620361
2025-05-07,4.235067844390869
2025-05-08,4.504444122314453
2025-05-09,4.452969074249268
2025-05-10,4.973171234130859
2025-05-11,4.8770060539245605
2025-05-12,4.791622161865234
2025-05-13,4.837824821472168
2025-05-14,4.7550129890441895
2025-05-15,4.89194917678833
2025-05-16,5.022168159484863
2025-05-17,4.963390827178955
2025-05-18,5.161235809326172
2025-05-19,5.206864833831787
2025-05-20,5.149476051330566
2025-05-21,5.2517900466918945
2025-05-22,5.238409042358398
2025-05-23,5.430131912231445
2025-05-24,5.601895809173584
2025-05-25,5.378787994384766
2025-05-26,5.318727016448975
2025-05-27,5.351785182952881
2025-05-28,5.254495143890381
2025-05-29,5.144717216491699
2025-05-30,4.771101951599121
2025-05-31,4.755032062530518
2025-06-01,4.7916059494018555
2025-06-02,4.75933313369751
2025-06-03,4.800858020782471
2025-06-04,4.76743221282959
2025-06-05,4.544478893280029
2025-06-06,4.605041027069092
2025-06-07,4.669643878936768
2025-06-08,4.65010404586792
2025-06-09,4.778892993927002
2025-06-10,4.824709892272949
2025-06-11,4.769166946411133
2025-06-12,4.565121173858643
2025-06-13,4.551711082458496
2025-06-14,4.526093006134033
2025-06-15,4.524242877960205
2025-06-16,4.539423942565918
2025-06-17,4.421309947967529
2025-06-18,4.302058219909668
2025-06-19,4.28835391998291
2025-06-20,4.247525215148926
2025-06-21,4.188578128814697
2025-06-22,4.035966873168945
2025-06-23,4.208459854125977
2025-06-24,4.306876182556152
2025-06-25,4.403573989868164
2025-06-26,4.655172824859619
2025-06-27,4.648489952087402
2025-06-28,4.6393141746521
2025-06-29,4.626922130584717
2025-06-30,4.539944171905518
2025-07-01,4.461717128753662
2025-07-02,4.570716857910156
2025-07-03,4.570346832275391
2025-07-04,4.424188137054443
2025-07-05,4.39272403717041
2025-07-06,4.4688720703125
2025-07-07,4.303192138671875
2025-07-08,4.33859395980835
2025-07-09,4.411801815032959
2025-07-10,4.607571125030518
2025-07-11,4.515168190002441
2025-07-12,4.368861198425293
2025-07-13,4.3942718505859375
2025-07-14,4.4604058265686035
2025-07-15,4.557962894439697
2025-07-16,4.761928081512451
2025-07-17,4.77906608581543
2025-07-18,4.8881001472473145
2025-07-19,4.946252822875977
2025-07-20,4.955602169036865
2025-07-21,4.941536903381348
2025-07-22,4.866239070892334
2025-07-23,4.6959228515625
2025-07-24,4.623219013214111
2025-07-25,4.560773849487305
2025-07-26,4.557699203491211
2025-07-27,4.666721820831299
2025-07-28,4.6129841804504395
2025-07-29,4.535905838012695
2025-07-30,4.5223588943481445
2025-07-31,4.389362812042236
2025-08-01,4.28502082824707
2025-08-02,4.242006778717041
2025-08-03,4.329782009124756
2025-08-04,4.38604211807251
2025-08-05,4.278919219970703
2025-08-06,4.369707107543945
2025-08-07,4.504476070404053
2025-08-08,4.495828151702881
2025-08-09,4.525941848754883
2025-08-10,4.452805042266846
2025-08-11,4.396292209625244
2025-08-12,4.467617988586426
2025-08-13,4.8647589683532715
2025-08-14,4.589325904846191
2025-08-15,4.615261077880859
2025-08-16,4.6317877769470215
2025-08-17,4.671121120452881
2025-08-18,4.538845062255859
2025-08-19,4.4044508934021
2025-08-20,4.603990077972412
2025-08-21,4.648593902587891
2025-08-22,4.793764114379883
2025-08-23,4.719998836517334
2025-08-24,4.680136203765869
2025-08-25,4.485846996307373
2025-08-26,4.660761833190918
2025-08-27,4.612441062927246
2025-08-28,4.6025190353393555
2025-08-29,4.536182880401611
2025-08-30,4.549889087677002
2025-08-31,4.533486843109131
2025-09-01,4.652582168579102
2025-09-02,5.139804840087891
2025-09-03,4.985239028930664
2025-09-04,4.8051252365112305
2025-09-05,4.793666839599609
2025-09-06,4.794806003570557
2025-09-07,4.8403449058532715
2025-09-08,4.8591837882995605
2025-09-09,4.870748043060303
2025-09-10,4.930799961090088
2025-09-11,4.925110816955566
2025-09-12,4.94334602355957
2025-09-13,5.040605068206787
2025-09-14,4.9388251304626465
2025-09-15,4.962303161621094
2025-09-16,5.009250164031982
2025-09-17,5.026457786560059
2025-09-18,5.223051071166992
2025-09-19,5.115254878997803
2025-09-20,5.297420978546143
2025-09-21,5.233942985534668
2025-09-22,5.168591022491455
2025-09-23,5.254540920257568
2025-09-24,5.3069257736206055
2025-09-25,5.139522075653076
2025-09-26,5.143349647521973
