Date,ADA-USD
2024-03-19,0.5869140028953552
2024-03-20,0.6394810080528259
2024-03-21,0.6318680047988892
2024-03-22,0.6132630109786987
2024-03-23,0.6258620023727417
2024-03-24,0.6461570262908936
2024-03-25,0.656948983669281
2024-03-26,0.6650339961051941
2024-03-27,0.6484829783439636
2024-03-28,0.6507940292358398
2024-03-29,0.6644030213356018
2024-03-30,0.6443660259246826
2024-03-31,0.650426983833313
2024-04-01,0.6216840147972107
2024-04-02,0.5809869766235352
2024-04-03,0.5712779760360718
2024-04-04,0.582955002784729
2024-04-05,0.5748339891433716
2024-04-06,0.5843380093574524
2024-04-07,0.5894740223884583
2024-04-08,0.6141589879989624
2024-04-09,0.5918930172920227
2024-04-10,0.5862550139427185
2024-04-11,0.5861909985542297
2024-04-12,0.5035750269889832
2024-04-13,0.4479080140590668
2024-04-14,0.46891099214553833
2024-04-15,0.46079498529434204
2024-04-16,0.45860499143600464
2024-04-17,0.4442949891090393
2024-04-18,0.45814400911331177
2024-04-19,0.46878400444984436
2024-04-20,0.5059080123901367
2024-04-21,0.4992919862270355
2024-04-22,0.516884982585907
2024-04-23,0.5001959800720215
2024-04-24,0.4749099910259247
2024-04-25,0.47102001309394836
2024-04-26,0.46272900700569153
2024-04-27,0.46703198552131653
2024-04-28,0.46047401428222656
2024-04-29,0.4573650062084198
2024-04-30,0.44081199169158936
2024-05-01,0.44986599683761597
2024-05-02,0.4582819938659668
2024-05-03,0.46754398941993713
2024-05-04,0.463577002286911
2024-05-05,0.4583339989185333
2024-05-06,0.4542880058288574
2024-05-07,0.4418730139732361
2024-05-08,0.45255300402641296
2024-05-09,0.4635010063648224
2024-05-10,0.4482499957084656
2024-05-11,0.4388760030269623
2024-05-12,0.4376530051231384
2024-05-13,0.43654000759124756
2024-05-14,0.42806899547576904
2024-05-15,0.45298799872398376
2024-05-16,0.4596950113773346
2024-05-17,0.4819999933242798
2024-05-18,0.48240798711776733
2024-05-19,0.467602014541626
2024-05-20,0.5017579793930054
2024-05-21,0.4947740137577057
2024-05-22,0.48312699794769287
2024-05-23,0.46533000469207764
2024-05-24,0.4594939947128296
2024-05-25,0.4620720148086548
2024-05-26,0.4583750069141388
2024-05-27,0.46796301007270813
2024-05-28,0.45699000358581543
2024-05-29,0.45099499821662903
2024-05-30,0.44658100605010986
2024-05-31,0.44746100902557373
2024-06-01,0.44997501373291016
2024-06-02,0.4464940130710602
2024-06-03,0.45703598856925964
2024-06-04,0.46148499846458435
2024-06-05,0.46117499470710754
2024-06-06,0.4581019878387451
2024-06-07,0.44964298605918884
2024-06-08,0.43657100200653076
2024-06-09,0.44410601258277893
2024-06-10,0.44046100974082947
2024-06-11,0.4218910038471222
2024-06-12,0.4377959966659546
2024-06-13,0.4211849868297577
2024-06-14,0.41168299317359924
2024-06-15,0.41369500756263733
2024-06-16,0.41637900471687317
2024-06-17,0.40175798535346985
2024-06-18,0.3835799992084503
2024-06-19,0.3837909996509552
2024-06-20,0.38424399495124817
2024-06-21,0.37605199217796326
2024-06-22,0.38481199741363525
2024-06-23,0.3803029954433441
2024-06-24,0.3777649998664856
2024-06-25,0.3918589949607849
2024-06-26,0.38475000858306885
2024-06-27,0.3907009959220886
2024-06-28,0.38542601466178894
2024-06-29,0.38396498560905457
2024-06-30,0.392192006111145
2024-07-01,0.40290701389312744
2024-07-02,0.4177750051021576
2024-07-03,0.4067380130290985
2024-07-04,0.36285901069641113
2024-07-05,0.3498849868774414
2024-07-06,0.37122100591659546
2024-07-07,0.34661799669265747
2024-07-08,0.3690069913864136
2024-07-09,0.375328004360199
2024-07-10,0.38883501291275024
2024-07-11,0.39581701159477234
2024-07-12,0.4165239930152893
2024-07-13,0.441415011882782
2024-07-14,0.43234801292419434
2024-07-15,0.44558200240135193
2024-07-16,0.43818899989128113
2024-07-17,0.4367479979991913
2024-07-18,0.42390599846839905
2024-07-19,0.43903398513793945
2024-07-20,0.43763700127601624
2024-07-21,0.44607698917388916
2024-07-22,0.42654699087142944
2024-07-23,0.41009700298309326
2024-07-24,0.4068470001220703
2024-07-25,0.3946709930896759
2024-07-26,0.41774699091911316
2024-07-27,0.41819798946380615
2024-07-28,0.40738698840141296
2024-07-29,0.404013991355896
2024-07-30,0.40167999267578125
2024-07-31,0.38877299427986145
2024-08-01,0.3927060067653656
2024-08-02,0.36382201313972473
2024-08-03,0.364095002412796
2024-08-04,0.3439379930496216
2024-08-05,0.31315499544143677
2024-08-06,0.3307819962501526
2024-08-07,0.3236980140209198
2024-08-08,0.35181400179862976
2024-08-09,0.3485470116138458
2024-08-10,0.3462890088558197
2024-08-11,0.32832199335098267
2024-08-12,0.33897700905799866
2024-08-13,0.3401539921760559
2024-08-14,0.3354550004005432
2024-08-15,0.3253529965877533
2024-08-16,0.3304719924926758
2024-08-17,0.3368859887123108
2024-08-18,0.33483099937438965
2024-08-19,0.3367530107498169
2024-08-20,0.34368500113487244
2024-08-21,0.3690589964389801
2024-08-22,0.3765360116958618
2024-08-23,0.39153599739074707
2024-08-24,0.39400699734687805
2024-08-25,0.3849790096282959
2024-08-26,0.36695700883865356
2024-08-27,0.35051101446151733
2024-08-28,0.35019201040267944
2024-08-29,0.35704100131988525
2024-08-30,0.34715399146080017
2024-08-31,0.3453519940376282
2024-09-01,0.33173999190330505
2024-09-02,0.3359679877758026
2024-09-03,0.3185510039329529
2024-09-04,0.32352399826049805
2024-09-05,0.32506200671195984
2024-09-06,0.31471800804138184
2024-09-07,0.3250730037689209
2024-09-08,0.33865898847579956
2024-09-09,0.34340599179267883
2024-09-10,0.3434770107269287
2024-09-11,0.3530539870262146
2024-09-12,0.3562929928302765
2024-09-13,0.36090001463890076
2024-09-14,0.35447999835014343
2024-09-15,0.3385230004787445
2024-09-16,0.3303059935569763
2024-09-17,0.33391299843788147
2024-09-18,0.3429360091686249
2024-09-19,0.35094499588012695
2024-09-20,0.3521139919757843
2024-09-21,0.3585759997367859
2024-09-22,0.3517720103263855
2024-09-23,0.3637309968471527
2024-09-24,0.38773301243782043
2024-09-25,0.38108301162719727
2024-09-26,0.40188199281692505
2024-09-27,0.4023280143737793
2024-09-28,0.40105199813842773
2024-09-29,0.39759698510169983
2024-09-30,0.3732140064239502
2024-10-01,0.3524410128593445
2024-10-02,0.3440049886703491
2024-10-03,0.34523698687553406
2024-10-04,0.3513979911804199
2024-10-05,0.35071998834609985
2024-10-06,0.357230007648468
2024-10-07,0.3514670133590698
2024-10-08,0.3445169925689697
2024-10-09,0.3397020101547241
2024-10-10,0.3388899862766266
2024-10-11,0.35118499398231506
2024-10-12,0.3532150089740753
2024-10-13,0.34803399443626404
2024-10-14,0.36388900876045227
2024-10-15,0.3585270047187805
2024-10-16,0.352524995803833
2024-10-17,0.34303200244903564
2024-10-18,0.3507100045681
2024-10-19,0.35166099667549133
2024-10-20,0.3648410141468048
2024-10-21,0.36095601320266724
2024-10-22,0.36381998658180237
2024-10-23,0.34861400723457336
2024-10-24,0.34630998969078064
2024-10-25,0.3244119882583618
2024-10-26,0.3333500027656555
2024-10-27,0.33987200260162354
2024-10-28,0.3437960147857666
2024-10-29,0.35565099120140076
2024-10-30,0.35526400804519653
2024-10-31,0.34184500575065613
2024-11-01,0.3570899963378906
2024-11-02,0.3477709889411926
2024-11-03,0.3342849910259247
2024-11-04,0.3260189890861511
2024-11-05,0.33392399549484253
2024-11-06,0.36332300305366516
2024-11-07,0.40501299500465393
2024-11-08,0.4438149929046631
2024-11-09,0.4936800003051758
2024-11-10,0.5903090238571167
2024-11-11,0.6138079762458801
2024-11-12,0.5739179849624634
2024-11-13,0.5787749886512756
2024-11-14,0.5801159739494324
2024-11-15,0.6740599870681763
2024-11-16,0.7387340068817139
2024-11-17,0.7023249864578247
2024-11-18,0.7345799803733826
2024-11-19,0.7396420240402222
2024-11-20,0.8003450036048889
2024-11-21,0.8204740285873413
2024-11-22,1.010422945022583
2024-11-23,1.066236972808838
2024-11-24,1.0231059789657593
2024-11-25,0.9456890225410461
2024-11-26,0.9612320065498352
2024-11-27,1.0133459568023682
2024-11-28,1.0335079431533813
2024-11-29,1.0768580436706543
2024-11-30,1.0789419412612915
2024-12-01,1.1552519798278809
2024-12-02,1.2017760276794434
2024-12-03,1.198125958442688
2024-12-04,1.1873199939727783
2024-12-05,1.1847120523452759
2024-12-06,1.2311069965362549
2024-12-07,1.214195966720581
2024-12-08,1.1962909698486328
2024-12-09,1.0075490474700928
2024-12-10,1.0201610326766968
2024-12-11,1.0888899564743042
2024-12-12,1.1250159740447998
2024-12-13,1.1196019649505615
2024-12-14,1.0605119466781616
2024-12-15,1.1017080545425415
2024-12-16,1.0788559913635254
2024-12-17,1.0515249967575073
2024-12-18,0.9684200286865234
2024-12-19,0.8855019807815552
2024-12-20,0.9510110020637512
2024-12-21,0.9046940207481384
2024-12-22,0.8829759955406189
2024-12-23,0.9242460131645203
2024-12-24,0.936460018157959
2024-12-25,0.916858971118927
2024-12-26,0.8597850203514099
2024-12-27,0.8747680187225342
2024-12-28,0.8878170251846313
2024-12-29,0.8586400151252747
2024-12-30,0.8600170016288757
2024-12-31,0.8437650203704834
2025-01-01,0.9175919890403748
2025-01-02,0.9613450169563293
2025-01-03,1.0903760194778442
2025-01-04,1.0714000463485718
2025-01-05,1.0934669971466064
2025-01-06,1.0941239595413208
2025-01-07,0.9920099973678589
2025-01-08,0.9480310082435608
2025-01-09,0.9059900045394897
2025-01-10,0.9314529895782471
2025-01-11,0.9945240020751953
2025-01-12,0.9685549736022949
2025-01-13,0.9447420239448547
2025-01-14,0.9949089884757996
2025-01-15,1.0791540145874023
2025-01-16,1.0900989770889282
2025-01-17,1.1351219415664673
2025-01-18,1.10207200050354
2025-01-19,0.991191029548645
2025-01-20,1.0086439847946167
2025-01-21,1.004654049873352
2025-01-22,0.9816439747810364
2025-01-23,0.9874939918518066
2025-01-24,0.9714940190315247
2025-01-25,0.9772719740867615
2025-01-26,0.9548559784889221
2025-01-27,0.9329429864883423
2025-01-28,0.9161149859428406
2025-01-29,0.9411270022392273
2025-01-30,0.9610139727592468
2025-01-31,0.9422289729118347
2025-02-01,0.8979439735412598
2025-02-02,0.8017399907112122
2025-02-03,0.8115590214729309
2025-02-04,0.7463430166244507
2025-02-05,0.7332090139389038
2025-02-06,0.7050619721412659
2025-02-07,0.7070930004119873
2025-02-08,0.7018489837646484
2025-02-09,0.6827009916305542
2025-02-10,0.7106930017471313
2025-02-11,0.7793989777565002
2025-02-12,0.7992240190505981
2025-02-13,0.8107420206069946
2025-02-14,0.8005070090293884
2025-02-15,0.7811099886894226
2025-02-16,0.772005021572113
2025-02-17,0.8080250024795532
2025-02-18,0.7523630261421204
2025-02-19,0.7729430198669434
2025-02-20,0.8044739961624146
2025-02-21,0.7613710165023804
2025-02-22,0.7744519710540771
2025-02-23,0.7700409889221191
2025-02-24,0.6822019815444946
2025-02-25,0.6825820207595825
2025-02-26,0.6450380086898804
2025-02-27,0.6455850005149841
2025-02-28,0.6330509781837463
2025-03-01,0.6592649817466736
2025-03-02,1.1295030117034912
2025-03-03,0.8552640080451965
2025-03-04,0.941277027130127
2025-03-05,0.9753559827804565
2025-03-06,0.9075520038604736
2025-03-07,0.8167999982833862
2025-03-08,0.8046919703483582
2025-03-09,0.7201489806175232
2025-03-10,0.6725969910621643
2025-03-11,0.722586989402771
2025-03-12,0.7354440093040466
2025-03-13,0.7022889852523804
2025-03-14,0.738315999507904
2025-03-15,0.7482889890670776
2025-03-16,0.7057639956474304
2025-03-17,0.7180920243263245
2025-03-18,0.702081024646759
2025-03-19,0.7441999912261963
2025-03-20,0.7175170183181763
2025-03-21,0.7051169872283936
2025-03-22,0.7009410262107849
2025-03-23,0.7095080018043518
2025-03-24,0.7309949994087219
2025-03-25,0.745199978351593
2025-03-26,0.7280619740486145
2025-03-27,0.737671971321106
2025-03-28,0.705551028251648
2025-03-29,0.6739220023155212
2025-03-30,0.6607080101966858
2025-03-31,0.6614469885826111
2025-04-01,0.6776549816131592
2025-04-02,0.641638994216919
2025-04-03,0.6500589847564697
2025-04-04,0.6604490280151367
2025-04-05,0.6546710133552551
2025-04-06,0.5727930068969727
2025-04-07,0.5854309797286987
2025-04-08,0.5578879714012146
2025-04-09,0.631676971912384
2025-04-10,0.609387993812561
2025-04-11,0.6241670250892639
2025-04-12,0.6588519811630249
2025-04-13,0.6380749940872192
2025-04-14,0.6348739862442017
2025-04-15,0.6091629862785339
2025-04-16,0.610418975353241
2025-04-17,0.6163049936294556
2025-04-18,0.6274449825286865
2025-04-19,0.6279540061950684
2025-04-20,0.6197819709777832
2025-04-21,0.6239399909973145
2025-04-22,0.680404007434845
2025-04-23,0.6975659728050232
2025-04-24,0.72182697057724
2025-04-25,0.7141410112380981
2025-04-26,0.7075210213661194
2025-04-27,0.7039750218391418
2025-04-28,0.7054799795150757
2025-04-29,0.6963300108909607
2025-04-30,0.6819300055503845
2025-05-01,0.7054340243339539
2025-05-02,0.6980419754981995
2025-05-03,0.701026976108551
2025-05-04,0.676692008972168
2025-05-05,0.6629760265350342
2025-05-06,0.6783819794654846
2025-05-07,0.6711859703063965
2025-05-08,0.7666040062904358
2025-05-09,0.7777109742164612
2025-05-10,0.8412730097770691
2025-05-11,0.8049889802932739
2025-05-12,0.8176379799842834
2025-05-13,0.8315600156784058
2025-05-14,0.7995200157165527
2025-05-15,0.7612429857254028
2025-05-16,0.7592679858207703
2025-05-17,0.7423850297927856
2025-05-18,0.7606260180473328
2025-05-19,0.7430629730224609
2025-05-20,0.7457290291786194
2025-05-21,0.7707189917564392
2025-05-22,0.8081380128860474
2025-05-23,0.7463799715042114
2025-05-24,0.7471920251846313
2025-05-25,0.7599830031394958
2025-05-26,0.7595549821853638
2025-05-27,0.7586830258369446
2025-05-28,0.7468940019607544
2025-05-29,0.7223420143127441
2025-05-30,0.6893270015716553
2025-05-31,0.6860740184783936
2025-06-01,0.6849740147590637
2025-06-02,0.6896770000457764
2025-06-03,0.6846140027046204
2025-06-04,0.6658899784088135
2025-06-05,0.6275740265846252
2025-06-06,0.6564059853553772
2025-06-07,0.6650099754333496
2025-06-08,0.6698989868164062
2025-06-09,0.7050520181655884
2025-06-10,0.7159140110015869
2025-06-11,0.6981580257415771
2025-06-12,0.6638389825820923
2025-06-13,0.6421359777450562
2025-06-14,0.6249489784240723
2025-06-15,0.633849024772644
2025-06-16,0.6316310167312622
2025-06-17,0.6104490160942078
2025-06-18,0.6034489870071411
2025-06-19,0.6021249890327454
2025-06-20,0.5772640109062195
2025-06-21,0.5543149709701538
2025-06-22,0.5409830212593079
2025-06-23,0.5832750201225281
2025-06-24,0.5873690247535706
2025-06-25,0.5670809745788574
2025-06-26,0.5540210008621216
2025-06-27,0.5587639808654785
2025-06-28,0.5656970143318176
2025-06-29,0.5780860185623169
2025-06-30,0.5721210241317749
2025-07-01,0.5421580076217651
2025-07-02,0.5841010212898254
2025-07-03,0.5990880131721497
2025-07-04,0.5728909969329834
2025-07-05,0.5759080052375793
2025-07-06,0.5860130190849304
2025-07-07,0.5802379846572876
2025-07-08,0.5884739756584167
2025-07-09,0.6234890222549438
2025-07-10,0.6766480207443237
2025-07-11,0.7105259895324707
2025-07-12,0.7082970142364502
2025-07-13,0.7372530102729797
2025-07-14,0.7343360185623169
2025-07-15,0.7468230128288269
2025-07-16,0.7645490169525146
2025-07-17,0.8237850069999695
2025-07-18,0.8158569931983948
2025-07-19,0.8303400278091431
2025-07-20,0.8587449789047241
2025-07-21,0.8904250264167786
2025-07-22,0.902944028377533
2025-07-23,0.8162310123443604
2025-07-24,0.8055779933929443
2025-07-25,0.816074013710022
2025-07-26,0.81980299949646
2025-07-27,0.8320080041885376
2025-07-28,0.7908909916877747
2025-07-29,0.7824680209159851
2025-07-30,0.7634389996528625
2025-07-31,0.7400599718093872
2025-08-01,0.7156670093536377
2025-08-02,0.6976699829101562
2025-08-03,0.7269759774208069
2025-08-04,0.7548080086708069
2025-08-05,0.726036012172699
2025-08-06,0.7417939901351929
2025-08-07,0.7863950133323669
2025-08-08,0.7911810278892517
2025-08-09,0.804036021232605
2025-08-10,0.8022879958152771
2025-08-11,0.7739769816398621
2025-08-12,0.8412039875984192
2025-08-13,0.9059240221977234
2025-08-14,0.9253829717636108
2025-08-15,0.943835973739624
2025-08-16,0.9212819933891296
2025-08-17,0.9618890285491943
2025-08-18,0.9232550263404846
2025-08-19,0.8450390100479126
2025-08-20,0.8808220028877258
2025-08-21,0.8510209918022156
2025-08-22,0.9299209713935852
2025-08-23,0.9131330251693726
2025-08-24,0.9096069931983948
2025-08-25,0.8376330137252808
2025-08-26,0.8666830062866211
2025-08-27,0.8501560091972351
2025-08-28,0.8577499985694885
2025-08-29,0.8271369934082031
2025-08-30,0.8224049806594849
2025-08-31,0.8113610148429871
2025-09-01,0.8001859784126282
2025-09-02,0.8345810174942017
2025-09-03,0.8365300297737122
2025-09-04,0.8098869919776917
2025-09-05,0.8310689926147461
2025-09-06,0.8184509873390198
2025-09-07,0.8350589871406555
2025-09-08,0.8650529980659485
2025-09-09,0.8650320172309875
2025-09-10,0.8846880197525024
2025-09-11,0.8942080140113831
2025-09-12,0.9170870184898376
2025-09-13,0.929843008518219
2025-09-14,0.8889909982681274
2025-09-15,0.8635079860687256
2025-09-16,0.8806899785995483
2025-09-17,0.9130920171737671
2025-09-18,0.9253559708595276
2025-09-19,0.8909350037574768
2025-09-20,0.8939329981803894
2025-09-21,0.8852750062942505
2025-09-22,0.8257520198822021
2025-09-23,0.8076189756393433
2025-09-24,0.81318598985672
2025-09-25,0.7627890110015869
2025-09-26,0.773160994052887
