Date,DOT-USD
2025-02-17,4.888372898101807
2025-02-18,4.758245944976807
2025-02-19,4.882347106933594
2025-02-20,5.047636032104492
2025-02-21,5.05633020401001
2025-02-22,5.044673919677734
2025-02-23,4.959229946136475
2025-02-24,4.413650989532471
2025-02-25,4.633916854858398
2025-02-26,4.740311145782471
2025-02-27,4.926065921783447
2025-02-28,4.712969779968262
2025-03-01,4.662499904632568
2025-03-02,5.196681976318359
2025-03-03,4.473834991455078
2025-03-04,4.328348159790039
2025-03-05,4.529809951782227
2025-03-06,4.434199810028076
2025-03-07,4.403337001800537
2025-03-08,4.289371013641357
2025-03-09,4.016472816467285
2025-03-10,3.880053997039795
2025-03-11,4.037774085998535
2025-03-12,3.973094940185547
2025-03-13,3.980884075164795
2025-03-14,4.180880069732666
2025-03-15,4.352015018463135
2025-03-16,4.305270195007324
2025-03-17,4.375901222229004
2025-03-18,4.454755783081055
2025-03-19,4.5421528816223145
2025-03-20,4.396971225738525
2025-03-21,4.493344783782959
2025-03-22,4.444769859313965
2025-03-23,4.495940208435059
2025-03-24,4.616262912750244
2025-03-25,4.639867782592773
2025-03-26,4.693815231323242
2025-03-27,4.628855228424072
2025-03-28,4.279852867126465
2025-03-29,4.052915096282959
2025-03-30,4.0395050048828125
2025-03-31,4.022634983062744
2025-04-01,4.1754021644592285
2025-04-02,3.9694559574127197
2025-04-03,4.051623821258545
2025-04-04,4.032867908477783
2025-04-05,3.956533908843994
2025-04-06,3.677018880844116
2025-04-07,3.5914759635925293
2025-04-08,3.371997117996216
2025-04-09,3.639357089996338
2025-04-10,3.4621849060058594
2025-04-11,3.5592501163482666
2025-04-12,3.7127699851989746
2025-04-13,3.665757894515991
2025-04-14,3.6716148853302
2025-04-15,3.523082971572876
2025-04-16,3.5573348999023438
2025-04-17,3.6304900646209717
2025-04-18,3.67856502532959
2025-04-19,3.8793280124664307
2025-04-20,3.8790690898895264
2025-04-21,3.785083055496216
2025-04-22,4.017457962036133
2025-04-23,4.093155860900879
2025-04-24,4.26455020904541
2025-04-25,4.255543231964111
2025-04-26,4.267284870147705
2025-04-27,4.095620155334473
2025-04-28,4.238255977630615
2025-04-29,4.146282196044922
2025-04-30,4.068164825439453
2025-05-01,4.176702976226807
2025-05-02,4.163290977478027
2025-05-03,4.033395767211914
2025-05-04,3.920790910720825
2025-05-05,3.9187569618225098
2025-05-06,3.9675021171569824
2025-05-07,3.9670701026916504
2025-05-08,4.441946029663086
2025-05-09,4.792686939239502
2025-05-10,5.311709880828857
2025-05-11,5.0924458503723145
2025-05-12,5.072290897369385
2025-05-13,5.201260089874268
2025-05-14,4.985311985015869
2025-05-15,4.768424987792969
2025-05-16,4.754538059234619
2025-05-17,4.610406875610352
2025-05-18,4.804838180541992
2025-05-19,4.596532821655273
2025-05-20,4.675634860992432
2025-05-21,4.744808197021484
2025-05-22,4.946420192718506
2025-05-23,4.554623126983643
2025-05-24,4.547797203063965
2025-05-25,4.525113105773926
2025-05-26,4.46865177154541
2025-05-27,4.5374369621276855
2025-05-28,4.5749831199646
2025-05-29,4.34134578704834
2025-05-30,4.048573970794678
2025-05-31,4.081821918487549
2025-06-01,4.064271926879883
2025-06-02,4.145421981811523
2025-06-03,4.141016006469727
2025-06-04,4.0176100730896
2025-06-05,3.8261899948120117
2025-06-06,3.8906478881835938
2025-06-07,4.028441905975342
2025-06-08,4.024810791015625
2025-06-09,4.157787799835205
2025-06-10,4.286640167236328
2025-06-11,4.192241191864014
2025-06-12,3.9283010959625244
2025-06-13,3.8416519165039062
2025-06-14,3.785244941711426
2025-06-15,3.8218910694122314
2025-06-16,3.8513100147247314
2025-06-17,3.7247750759124756
2025-06-18,3.6224279403686523
2025-06-19,3.54790997505188
2025-06-20,3.4376869201660156
2025-06-21,3.319669008255005
2025-06-22,3.1523730754852295
2025-06-23,3.4198780059814453
2025-06-24,3.437391996383667
2025-06-25,3.356421947479248
2025-06-26,3.2972519397735596
2025-06-27,3.3604369163513184
2025-06-28,3.4042139053344727
2025-06-29,3.547437906265259
2025-06-30,3.399553060531616
2025-07-01,3.283790111541748
2025-07-02,3.542109966278076
2025-07-03,3.5397400856018066
2025-07-04,3.3577089309692383
2025-07-05,3.355695962905884
2025-07-06,3.3957769870758057
2025-07-07,3.369813919067383
2025-07-08,3.4486050605773926
2025-07-09,3.6188080310821533
2025-07-10,3.8834149837493896
2025-07-11,3.917196035385132
2025-07-12,3.8889429569244385
2025-07-13,3.98730206489563
2025-07-14,3.950788974761963
2025-07-15,4.078707218170166
2025-07-16,4.1577677726745605
2025-07-17,4.266907215118408
2025-07-18,4.229214191436768
2025-07-19,4.415104866027832
2025-07-20,4.4912872314453125
2025-07-21,4.503505229949951
2025-07-22,4.547214984893799
2025-07-23,4.115471839904785
2025-07-24,4.000131130218506
2025-07-25,4.088868141174316
2025-07-26,4.124812126159668
2025-07-27,4.239684104919434
2025-07-28,3.948425054550171
2025-07-29,3.9029300212860107
2025-07-30,3.8067150115966797
2025-07-31,3.6885859966278076
2025-08-01,3.5524909496307373
2025-08-02,3.506546974182129
2025-08-03,3.6039528846740723
2025-08-04,3.7199230194091797
2025-08-05,3.618730068206787
2025-08-06,3.673978090286255
2025-08-07,3.863389015197754
2025-08-08,3.9782629013061523
2025-08-09,4.139029026031494
2025-08-10,4.063408851623535
2025-08-11,3.8637399673461914
2025-08-12,4.148653984069824
2025-08-13,4.281787872314453
2025-08-14,3.988956928253174
2025-08-15,3.891083002090454
2025-08-16,3.9670538902282715
2025-08-17,4.056697845458984
2025-08-18,3.9148130416870117
2025-08-19,3.715419054031372
2025-08-20,3.880340099334717
2025-08-21,3.7936270236968994
2025-08-22,4.175912857055664
2025-08-23,4.226393222808838
2025-08-24,4.109203815460205
2025-08-25,3.7359769344329834
2025-08-26,3.8882479667663574
2025-08-27,3.8341710567474365
2025-08-28,3.9804909229278564
2025-08-29,3.7769110202789307
2025-08-30,3.8101580142974854
2025-08-31,3.74202299118042
2025-09-01,3.689126968383789
2025-09-02,3.8170011043548584
2025-09-03,3.8643898963928223
2025-09-04,3.7666831016540527
2025-09-05,3.82886004447937
2025-09-06,3.8251469135284424
2025-09-07,3.9948670864105225
2025-09-08,4.045086860656738
2025-09-09,4.139011859893799
2025-09-10,4.21365213394165
2025-09-11,4.241763114929199
2025-09-12,4.320271968841553
2025-09-13,4.500833034515381
2025-09-14,4.322048187255859
2025-09-15,4.152833938598633
2025-09-16,4.255425930023193
2025-09-17,4.400455951690674
2025-09-18,4.53749418258667
2025-09-19,4.358479976654053
2025-09-20,4.3580708503723145
2025-09-21,4.271018981933594
2025-09-22,4.036866188049316
2025-09-23,3.9731099605560303
2025-09-24,3.9947450160980225
2025-09-25,3.8005480766296387
2025-09-26,3.855501413345337
