Date,DOGE-USD
2024-04-25,0.15139399468898773
2024-04-26,0.14783699810504913
2024-04-27,0.1477160006761551
2024-04-28,0.146698996424675
2024-04-29,0.14349199831485748
2024-04-30,0.13332700729370117
2024-05-01,0.1301340013742447
2024-05-02,0.1321060061454773
2024-05-03,0.1461459994316101
2024-05-04,0.1601569950580597
2024-05-05,0.16106800734996796
2024-05-06,0.1566080003976822
2024-05-07,0.15018999576568604
2024-05-08,0.14329400658607483
2024-05-09,0.15211699903011322
2024-05-10,0.14403100311756134
2024-05-11,0.1429239958524704
2024-05-12,0.1412310004234314
2024-05-13,0.14843399822711945
2024-05-14,0.14541900157928467
2024-05-15,0.15552599728107452
2024-05-16,0.14963699877262115
2024-05-17,0.15556299686431885
2024-05-18,0.15307700634002686
2024-05-19,0.14910699427127838
2024-05-20,0.16568799316883087
2024-05-21,0.17047399282455444
2024-05-22,0.16616299748420715
2024-05-23,0.1596129983663559
2024-05-24,0.16380299627780914
2024-05-25,0.17396000027656555
2024-05-26,0.16621999442577362
2024-05-27,0.16909000277519226
2024-05-28,0.16496199369430542
2024-05-29,0.16369499266147614
2024-05-30,0.15954400599002838
2024-05-31,0.15913599729537964
2024-06-01,0.16019999980926514
2024-06-02,0.15720100700855255
2024-06-03,0.15828199684619904
2024-06-04,0.16144999861717224
2024-06-05,0.16323499381542206
2024-06-06,0.16015900671482086
2024-06-07,0.14830300211906433
2024-06-08,0.14605900645256042
2024-06-09,0.14677399396896362
2024-06-10,0.1447400003671646
2024-06-11,0.13810400664806366
2024-06-12,0.14619599282741547
2024-06-13,0.1410599946975708
2024-06-14,0.13496999442577362
2024-06-15,0.13656599819660187
2024-06-16,0.1369370073080063
2024-06-17,0.12888899445533752
2024-06-18,0.12229599803686142
2024-06-19,0.12234099954366684
2024-06-20,0.12441900372505188
2024-06-21,0.1240290030837059
2024-06-22,0.1237889975309372
2024-06-23,0.12225700169801712
2024-06-24,0.11904300004243851
2024-06-25,0.12615300714969635
2024-06-26,0.12267900258302689
2024-06-27,0.126910999417305
2024-06-28,0.12278900295495987
2024-06-29,0.12169899791479111
2024-06-30,0.12430500239133835
2024-07-01,0.12344200164079666
2024-07-02,0.1250160038471222
2024-07-03,0.11847099661827087
2024-07-04,0.10488700121641159
2024-07-05,0.10559400171041489
2024-07-06,0.1136149987578392
2024-07-07,0.10423199832439423
2024-07-08,0.1075809970498085
2024-07-09,0.10751300305128098
2024-07-10,0.10802199691534042
2024-07-11,0.10666699707508087
2024-07-12,0.10768499970436096
2024-07-13,0.11235599964857101
2024-07-14,0.11544899642467499
2024-07-15,0.12522800266742706
2024-07-16,0.12493100017309189
2024-07-17,0.12188400328159332
2024-07-18,0.11949600279331207
2024-07-19,0.12547999620437622
2024-07-20,0.13443000614643097
2024-07-21,0.14016899466514587
2024-07-22,0.13788099586963654
2024-07-23,0.13039100170135498
2024-07-24,0.12808799743652344
2024-07-25,0.12522099912166595
2024-07-26,0.13431799411773682
2024-07-27,0.1315920054912567
2024-07-28,0.13007499277591705
2024-07-29,0.1286740005016327
2024-07-30,0.12559500336647034
2024-07-31,0.12201400101184845
2024-08-01,0.11923599988222122
2024-08-02,0.11150799691677094
2024-08-03,0.10816899687051773
2024-08-04,0.10373300313949585
2024-08-05,0.0945030003786087
2024-08-06,0.09637100249528885
2024-08-07,0.09551499783992767
2024-08-08,0.10740400105714798
2024-08-09,0.10397399961948395
2024-08-10,0.10520199686288834
2024-08-11,0.10056599974632263
2024-08-12,0.1077670007944107
2024-08-13,0.1064160019159317
2024-08-14,0.10255499929189682
2024-08-15,0.10026700049638748
2024-08-16,0.10043899714946747
2024-08-17,0.10275500267744064
2024-08-18,0.1001719981431961
2024-08-19,0.10150399804115295
2024-08-20,0.10300099849700928
2024-08-21,0.10615699738264084
2024-08-22,0.10530800372362137
2024-08-23,0.11292699724435806
2024-08-24,0.11263100057840347
2024-08-25,0.10969799757003784
2024-08-26,0.10529199987649918
2024-08-27,0.09905599802732468
2024-08-28,0.09962700307369232
2024-08-29,0.10042499750852585
2024-08-30,0.10204300284385681
2024-08-31,0.10133200138807297
2024-09-01,0.09535399824380875
2024-09-02,0.09911499917507172
2024-09-03,0.09671899676322937
2024-09-04,0.09802500158548355
2024-09-05,0.0983090028166771
2024-09-06,0.0924839973449707
2024-09-07,0.09526100009679794
2024-09-08,0.0960799977183342
2024-09-09,0.10382899641990662
2024-09-10,0.1027119979262352
2024-09-11,0.10137800127267838
2024-09-12,0.10279899835586548
2024-09-13,0.10711400210857391
2024-09-14,0.10546699911355972
2024-09-15,0.10293299704790115
2024-09-16,0.09969300031661987
2024-09-17,0.10113699734210968
2024-09-18,0.10358499735593796
2024-09-19,0.10503099858760834
2024-09-20,0.10547100007534027
2024-09-21,0.11004900187253952
2024-09-22,0.1063390001654625
2024-09-23,0.1081560030579567
2024-09-24,0.10977499932050705
2024-09-25,0.10850399732589722
2024-09-26,0.11817599833011627
2024-09-27,0.12371399998664856
2024-09-28,0.12867100536823273
2024-09-29,0.1246739998459816
2024-09-30,0.11442799866199493
2024-10-01,0.10704299807548523
2024-10-02,0.10475900024175644
2024-10-03,0.10509900003671646
2024-10-04,0.10926400125026703
2024-10-05,0.10948699712753296
2024-10-06,0.1114799976348877
2024-10-07,0.10865499824285507
2024-10-08,0.10704399645328522
2024-10-09,0.10793899744749069
2024-10-10,0.10598000138998032
2024-10-11,0.11073300242424011
2024-10-12,0.11141599714756012
2024-10-13,0.11133600026369095
2024-10-14,0.11665400117635727
2024-10-15,0.11752700060606003
2024-10-16,0.12577299773693085
2024-10-17,0.12965799868106842
2024-10-18,0.13721300661563873
2024-10-19,0.14452700316905975
2024-10-20,0.14208300411701202
2024-10-21,0.14369000494480133
2024-10-22,0.13950799405574799
2024-10-23,0.138496994972229
2024-10-24,0.14198699593544006
2024-10-25,0.13101300597190857
2024-10-26,0.13735699653625488
2024-10-27,0.14431199431419373
2024-10-28,0.1611499935388565
2024-10-29,0.17583900690078735
2024-10-30,0.16814599931240082
2024-10-31,0.16137200593948364
2024-11-01,0.1591850072145462
2024-11-02,0.15931600332260132
2024-11-03,0.15145400166511536
2024-11-04,0.1583459973335266
2024-11-05,0.17017999291419983
2024-11-06,0.19665800034999847
2024-11-07,0.19315899908542633
2024-11-08,0.20213200151920319
2024-11-09,0.21876099705696106
2024-11-10,0.27909499406814575
2024-11-11,0.3495210111141205
2024-11-12,0.3822210133075714
2024-11-13,0.399522989988327
2024-11-14,0.36164599657058716
2024-11-15,0.37918901443481445
2024-11-16,0.3637480139732361
2024-11-17,0.3665600121021271
2024-11-18,0.37174099683761597
2024-11-19,0.3913559913635254
2024-11-20,0.37749698758125305
2024-11-21,0.38761699199676514
2024-11-22,0.41292399168014526
2024-11-23,0.4300119876861572
2024-11-24,0.4298819899559021
2024-11-25,0.39333999156951904
2024-11-26,0.3876180052757263
2024-11-27,0.40152499079704285
2024-11-28,0.4020180106163025
2024-11-29,0.42583900690078735
2024-11-30,0.42197099328041077
2024-12-01,0.4400230050086975
2024-12-02,0.42467001080513
2024-12-03,0.4078820049762726
2024-12-04,0.4319570064544678
2024-12-05,0.4305860102176666
2024-12-06,0.43570899963378906
2024-12-07,0.4538869857788086
2024-12-08,0.4672969877719879
2024-12-09,0.41471898555755615
2024-12-10,0.39452001452445984
2024-12-11,0.41449201107025146
2024-12-12,0.40654799342155457
2024-12-13,0.40908101201057434
2024-12-14,0.39797601103782654
2024-12-15,0.4062719941139221
2024-12-16,0.4019339978694916
2024-12-17,0.394336998462677
2024-12-18,0.358038991689682
2024-12-19,0.31506600975990295
2024-12-20,0.3177129924297333
2024-12-21,0.32095101475715637
2024-12-22,0.31219199299812317
2024-12-23,0.3242189884185791
2024-12-24,0.3369239866733551
2024-12-25,0.33431899547576904
2024-12-26,0.31225600838661194
2024-12-27,0.31103599071502686
2024-12-28,0.32391899824142456
2024-12-29,0.31431999802589417
2024-12-30,0.31351399421691895
2024-12-31,0.31568101048469543
2025-01-01,0.32430601119995117
2025-01-02,0.3386099934577942
2025-01-03,0.3792789876461029
2025-01-04,0.39474600553512573
2025-01-05,0.3825629949569702
2025-01-06,0.38795700669288635
2025-01-07,0.34843701124191284
2025-01-08,0.34224799275398254
2025-01-09,0.3209120035171509
2025-01-10,0.3339810073375702
2025-01-11,0.34095498919487
2025-01-12,0.33595898747444153
2025-01-13,0.3382990062236786
2025-01-14,0.3561199903488159
2025-01-15,0.3857100009918213
2025-01-16,0.3767479956150055
2025-01-17,0.41593900322914124
2025-01-18,0.39608100056648254
2025-01-19,0.35775700211524963
2025-01-20,0.3546079993247986
2025-01-21,0.3715769946575165
2025-01-22,0.3630560040473938
2025-01-23,0.3523530066013336
2025-01-24,0.350739985704422
2025-01-25,0.3537760078907013
2025-01-26,0.336326003074646
2025-01-27,0.33382201194763184
2025-01-28,0.31907400488853455
2025-01-29,0.32386401295661926
2025-01-30,0.331508994102478
2025-01-31,0.32872799038887024
2025-02-01,0.30835700035095215
2025-02-02,0.26750901341438293
2025-02-03,0.28500398993492126
2025-02-04,0.26414400339126587
2025-02-05,0.25623300671577454
2025-02-06,0.24808399379253387
2025-02-07,0.24661299586296082
2025-02-08,0.25326600670814514
2025-02-09,0.24929000437259674
2025-02-10,0.25525999069213867
2025-02-11,0.2531220018863678
2025-02-12,0.26412200927734375
2025-02-13,0.26249200105667114
2025-02-14,0.271928995847702
2025-02-15,0.27172398567199707
2025-02-16,0.2657400071620941
2025-02-17,0.2581480145454407
2025-02-18,0.2509010136127472
2025-02-19,0.2547680139541626
2025-02-20,0.2548600137233734
2025-02-21,0.23930799961090088
2025-02-22,0.2467229962348938
2025-02-23,0.24302299320697784
2025-02-24,0.21035900712013245
2025-02-25,0.2123890072107315
2025-02-26,0.2055409997701645
2025-02-27,0.20682400465011597
2025-02-28,0.20196300745010376
2025-03-01,0.20653699338436127
2025-03-02,0.2392670065164566
2025-03-03,0.19907599687576294
2025-03-04,0.19914600253105164
2025-03-05,0.20472000539302826
2025-03-06,0.2017270028591156
2025-03-07,0.19797299802303314
2025-03-08,0.19217200577259064
2025-03-09,0.16780300438404083
2025-03-10,0.1540600061416626
2025-03-11,0.16416600346565247
2025-03-12,0.17238099873065948
2025-03-13,0.1650650054216385
2025-03-14,0.17179900407791138
2025-03-15,0.1760679930448532
2025-03-16,0.16823500394821167
2025-03-17,0.17346499860286713
2025-03-18,0.16802899539470673
2025-03-19,0.1780650019645691
2025-03-20,0.1693509966135025
2025-03-21,0.16706199944019318
2025-03-22,0.16734300553798676
2025-03-23,0.17225299775600433
2025-03-24,0.18288899958133698
2025-03-25,0.1909099966287613
2025-03-26,0.19479799270629883
2025-03-27,0.19049499928951263
2025-03-28,0.18018999695777893
2025-03-29,0.16956500709056854
2025-03-30,0.16631899774074554
2025-03-31,0.16671499609947205
2025-04-01,0.17408600449562073
2025-04-02,0.1641950011253357
2025-04-03,0.1620599925518036
2025-04-04,0.171097993850708
2025-04-05,0.16902700066566467
2025-04-06,0.14884500205516815
2025-04-07,0.14952099323272705
2025-04-08,0.14210699498653412
2025-04-09,0.16037100553512573
2025-04-10,0.15366600453853607
2025-04-11,0.16008900105953217
2025-04-12,0.1676110029220581
2025-04-13,0.16279199719429016
2025-04-14,0.15850099921226501
2025-04-15,0.15354999899864197
2025-04-16,0.1546880006790161
2025-04-17,0.15573999285697937
2025-04-18,0.1576160043478012
2025-04-19,0.15733300149440765
2025-04-20,0.15518400073051453
2025-04-21,0.15938800573349
2025-04-22,0.1786479949951172
2025-04-23,0.17860500514507294
2025-04-24,0.18245700001716614
2025-04-25,0.1818300038576126
2025-04-26,0.18188999593257904
2025-04-27,0.1796720027923584
2025-04-28,0.17895199358463287
2025-04-29,0.17463600635528564
2025-04-30,0.1723400056362152
2025-05-01,0.180758997797966
2025-05-02,0.18157699704170227
2025-05-03,0.1757570058107376
2025-05-04,0.17055200040340424
2025-05-05,0.17060400545597076
2025-05-06,0.1721159964799881
2025-05-07,0.1720069944858551
2025-05-08,0.19757699966430664
2025-05-09,0.20529000461101532
2025-05-10,0.24868899583816528
2025-05-11,0.23150800168514252
2025-05-12,0.23100200295448303
2025-05-13,0.24121500551700592
2025-05-14,0.23280799388885498
2025-05-15,0.21918900310993195
2025-05-16,0.22128699719905853
2025-05-17,0.21469800174236298
2025-05-18,0.2341810017824173
2025-05-19,0.22442099452018738
2025-05-20,0.22612600028514862
2025-05-21,0.23405799269676208
2025-05-22,0.24502800405025482
2025-05-23,0.22481399774551392
2025-05-24,0.2252970039844513
2025-05-25,0.22498400509357452
2025-05-26,0.22602500021457672
2025-05-27,0.22616399824619293
2025-05-28,0.22078199684619904
2025-05-29,0.21483300626277924
2025-05-30,0.19343599677085876
2025-05-31,0.1925790011882782
2025-06-01,0.19363200664520264
2025-06-02,0.1953900009393692
2025-06-03,0.1931380033493042
2025-06-04,0.18823599815368652
2025-06-05,0.17162799835205078
2025-06-06,0.1789730042219162
2025-06-07,0.18516799807548523
2025-06-08,0.18417300283908844
2025-06-09,0.1949329972267151
2025-06-10,0.19828200340270996
2025-06-11,0.19301100075244904
2025-06-12,0.18154799938201904
2025-06-13,0.18038000166416168
2025-06-14,0.1784670054912567
2025-06-15,0.17566899955272675
2025-06-16,0.1726980060338974
2025-06-17,0.16966800391674042
2025-06-18,0.170632004737854
2025-06-19,0.17096300423145294
2025-06-20,0.16247500479221344
2025-06-21,0.1541689932346344
2025-06-22,0.15132200717926025
2025-06-23,0.16436299681663513
2025-06-24,0.16573099792003632
2025-06-25,0.16457800567150116
2025-06-26,0.1599860042333603
2025-06-27,0.16106800734996796
2025-06-28,0.16369199752807617
2025-06-29,0.16960200667381287
2025-06-30,0.16513599455356598
2025-07-01,0.15775099396705627
2025-07-02,0.16872000694274902
2025-07-03,0.17203399538993835
2025-07-04,0.16287100315093994
2025-07-05,0.1642719954252243
2025-07-06,0.17198599874973297
2025-07-07,0.16796599328517914
2025-07-08,0.1709890067577362
2025-07-09,0.18075500428676605
2025-07-10,0.1947930008172989
2025-07-11,0.20118799805641174
2025-07-12,0.19732800126075745
2025-07-13,0.19859500229358673
2025-07-14,0.19743099808692932
2025-07-15,0.19916200637817383
2025-07-16,0.2127469927072525
2025-07-17,0.2180279940366745
2025-07-18,0.2361290007829666
2025-07-19,0.24149300158023834
2025-07-20,0.27292901277542114
2025-07-21,0.2717190086841583
2025-07-22,0.2703790068626404
2025-07-23,0.2406489998102188
2025-07-24,0.23197400569915771
2025-07-25,0.23681199550628662
2025-07-26,0.23551400005817413
2025-07-27,0.24080300331115723
2025-07-28,0.2252259999513626
2025-07-29,0.22379299998283386
2025-07-30,0.2198999971151352
2025-07-31,0.2098730057477951
2025-08-01,0.20121599733829498
2025-08-02,0.19121399521827698
2025-08-03,0.19886399805545807
2025-08-04,0.21041299402713776
2025-08-05,0.1997389942407608
2025-08-06,0.20525500178337097
2025-08-07,0.22238999605178833
2025-08-08,0.23021399974822998
2025-08-09,0.24032500386238098
2025-08-10,0.23409900069236755
2025-08-11,0.22255000472068787
2025-08-12,0.23566600680351257
2025-08-13,0.24520200490951538
2025-08-14,0.22389300167560577
2025-08-15,0.2286130040884018
2025-08-16,0.2312459945678711
2025-08-17,0.23456500470638275
2025-08-18,0.22242499887943268
2025-08-19,0.20904800295829773
2025-08-20,0.22145000100135803
2025-08-21,0.21474899351596832
2025-08-22,0.24059000611305237
2025-08-23,0.23600900173187256
2025-08-24,0.231797993183136
2025-08-25,0.20982399582862854
2025-08-26,0.21846500039100647
2025-08-27,0.21891899406909943
2025-08-28,0.22434000670909882
2025-08-29,0.2140350043773651
2025-08-30,0.21597999334335327
2025-08-31,0.21381500363349915
2025-09-01,0.2102539986371994
2025-09-02,0.21481800079345703
2025-09-03,0.2205599993467331
2025-09-04,0.21247699856758118
2025-09-05,0.2179040014743805
2025-09-06,0.21588599681854248
2025-09-07,0.2284429967403412
2025-09-08,0.24188099801540375
2025-09-09,0.24068999290466309
2025-09-10,0.2453950047492981
2025-09-11,0.25565800070762634
2025-09-12,0.27542799711227417
2025-09-13,0.28946399688720703
2025-09-14,0.27858999371528625
2025-09-15,0.2686299979686737
2025-09-16,0.269771009683609
2025-09-17,0.28246399760246277
2025-09-18,0.278779000043869
2025-09-19,0.26538699865341187
2025-09-20,0.26774901151657104
2025-09-21,0.2611590027809143
2025-09-22,0.24131600558757782
2025-09-23,0.2373879998922348
2025-09-24,0.24124400317668915
2025-09-25,0.22270600497722626
2025-09-26,0.22666442394256592
